generation,kcat_index,abs_log10_var_plus_eps
20,kcat_16,0.01167502736700332
21,kcat_16,0.01585238254477907
22,kcat_16,0.008758719053323264
23,kcat_16,0.009265736162231976
24,kcat_16,0.010745477664198599
25,kcat_16,0.010351417547473358
26,kcat_16,0.002687848360454753
27,kcat_16,0.0015306446414757792
28,kcat_16,0.003051689866474594
29,kcat_16,0.0007005434348542152
30,kcat_16,0.0009639632507993542
31,kcat_16,0.0019038864337413512
32,kcat_16,0.004837455754099748
33,kcat_16,0.010750216163280465
34,kcat_16,0.02153753842637238
35,kcat_16,0.021589880466003398
36,kcat_16,0.022105444082377815
37,kcat_16,0.0230841485534013
38,kcat_16,0.025980068271483858
39,kcat_16,0.02854088504593736
40,kcat_16,0.03230101909300245
41,kcat_16,0.03299350600885222
42,kcat_16,0.040444021138689425
43,kcat_16,0.047783960094507645
44,kcat_16,0.05398892064943265
45,kcat_16,0.0559150040800132
46,kcat_16,0.07047781346669357
47,kcat_16,0.06857702855181662
48,kcat_16,0.07516439782195507
49,kcat_16,0.07614892926090397
0,kcat_17,0.8158110178670146
1,kcat_17,0.7027851919592957
2,kcat_17,0.5722722437784551
3,kcat_17,0.47857665231323615
4,kcat_17,0.42156430950951473
5,kcat_17,0.3499520780135954
6,kcat_17,0.3259776607003357
7,kcat_17,0.30232522135891565
8,kcat_17,0.2588880964967945
9,kcat_17,0.2502265430213561
10,kcat_17,0.23300847485871026
11,kcat_17,0.20507329970851434
12,kcat_17,0.1847558192062702
13,kcat_17,0.17028683449434634
14,kcat_17,0.15979313306712659
15,kcat_17,0.13822239011936316
16,kcat_17,0.13185912294987015
17,kcat_17,0.11648475050738866
18,kcat_17,0.10489055102211815
19,kcat_17,0.09625759659842557
20,kcat_17,0.07423246426839805
21,kcat_17,0.07472399930635094
22,kcat_17,0.06128937995764662
23,kcat_17,0.06093739825387372
24,kcat_17,0.056096758904939016
25,kcat_17,0.05725791454697481
26,kcat_17,0.045469364421006624
27,kcat_17,0.04511797140725709
28,kcat_17,0.036060420681908296
29,kcat_17,0.03788696627444362
30,kcat_17,0.03255369576981209
31,kcat_17,0.03191164641171847
32,kcat_17,0.032990220149851916
33,kcat_17,0.029661239792513464
34,kcat_17,0.02181472500075698
35,kcat_17,0.019516815761321766
36,kcat_17,0.01684287409845711
37,kcat_17,0.010437225560766991
38,kcat_17,0.009205199725435575
39,kcat_17,0.007681862901057789
40,kcat_17,0.007258691890027202
41,kcat_17,0.006772040303416859
42,kcat_17,0.0025871763580790044
43,kcat_17,0.002575234661535574
44,kcat_17,0.005829970571393451
45,kcat_17,0.009885389639384429
46,kcat_17,0.018006507019517552
47,kcat_17,0.022039522651437504
48,kcat_17,0.01958970266567816
49,kcat_17,0.0215079358401471
0,kcat_18,0.3390560050649878
1,kcat_18,0.32785946612382355
2,kcat_18,0.2852432202364669
3,kcat_18,0.26052127173919504
4,kcat_18,0.23405568462414209
5,kcat_18,0.19812568656424195
6,kcat_18,0.19323172989363485
7,kcat_18,0.1690968312434272
8,kcat_18,0.1164530373884654
9,kcat_18,0.09513574783545288
10,kcat_18,0.08504505979651703
11,kcat_18,0.07691904813433853
12,kcat_18,0.06315186507422417
13,kcat_18,0.06446943604641622
14,kcat_18,0.05338325050119341
15,kcat_18,0.040950795464294976
16,kcat_18,0.03684300391404661
17,kcat_18,0.03409028167356584
18,kcat_18,0.031238199648645222
19,kcat_18,0.025893593944783865
20,kcat_18,0.014603081957216784
21,kcat_18,0.004615458795290241
22,kcat_18,0.007443259854388038
23,kcat_18,0.013274593733545217
24,kcat_18,0.016856810403317643
25,kcat_18,0.017480969805268854
26,kcat_18,0.026075590322045074
27,kcat_18,0.02449549155389472
28,kcat_18,0.028576770460185023
29,kcat_18,0.028376219468235306
30,kcat_18,0.035479429244236846
31,kcat_18,0.040431335684568005
32,kcat_18,0.04581792112695393
33,kcat_18,0.04648332286117947
34,kcat_18,0.05775952877343101
35,kcat_18,0.05580956097805956
36,kcat_18,0.0613560494975531
37,kcat_18,0.06364371627225822
38,kcat_18,0.06934976775717899
39,kcat_18,0.07108342700786653
40,kcat_18,0.06788579143767358
41,kcat_18,0.06851901346520939
42,kcat_18,0.06730445803060693
43,kcat_18,0.07170423370987215
44,kcat_18,0.07210313157803891
45,kcat_18,0.07096723823593751
46,kcat_18,0.07976312409769017
47,kcat_18,0.08467695422227209
48,kcat_18,0.08389120932679835
49,kcat_18,0.08623237783851827
0,kcat_19,1.0896491122525533
1,kcat_19,0.9851145196929959
2,kcat_19,0.8118372630712943
3,kcat_19,0.6980069826541887
4,kcat_19,0.6373941036345889
5,kcat_19,0.509535597870964
6,kcat_19,0.4918339571484898
7,kcat_19,0.43550128041627634
8,kcat_19,0.3941858423005405
9,kcat_19,0.37260645160806605
10,kcat_19,0.35226102288785727
11,kcat_19,0.31973624920908994
12,kcat_19,0.30319186184304353
13,kcat_19,0.3061006722708342
14,kcat_19,0.2962857716651796
15,kcat_19,0.2618705774401832
16,kcat_19,0.24207574514112035
17,kcat_19,0.22848467603646053
18,kcat_19,0.21325419193726705
19,kcat_19,0.20867995719111143
20,kcat_19,0.18189942023191502
21,kcat_19,0.1715043339064183
22,kcat_19,0.1660420542912553
23,kcat_19,0.16301124038658166
24,kcat_19,0.16141617215243967
25,kcat_19,0.15138927208034142
26,kcat_19,0.13821224059349294
27,kcat_19,0.13407184860890395
28,kcat_19,0.1289752251666463
29,kcat_19,0.12144832415126297
30,kcat_19,0.11304601207394568
31,kcat_19,0.10668806077029824
32,kcat_19,0.1026582244715696
33,kcat_19,0.09822179257780486
34,kcat_19,0.09160554152681248
35,kcat_19,0.08307481052050758
36,kcat_19,0.07423766499328414
37,kcat_19,0.07178284067223717
38,kcat_19,0.06600277277875179
39,kcat_19,0.057728113897469756
40,kcat_19,0.049632806786603215
41,kcat_19,0.054390550757221184
42,kcat_19,0.04552997465503848
43,kcat_19,0.04324004832193452
44,kcat_19,0.041878539363010746
45,kcat_19,0.03583329881738219
46,kcat_19,0.025837103143137898
47,kcat_19,0.020915531692206335
48,kcat_19,0.011041952136538807
49,kcat_19,0.008555779699847445
0,kcat_20,0.6982446588890222
1,kcat_20,0.6575520264991113
2,kcat_20,0.5818777182156292
3,kcat_20,0.4827140974007864
4,kcat_20,0.4512923231165771
5,kcat_20,0.42270532432698693
6,kcat_20,0.4009395482464703
7,kcat_20,0.37494978687061714
8,kcat_20,0.34185312409154084
9,kcat_20,0.3347164075968012
10,kcat_20,0.32069725898052814
11,kcat_20,0.293029939982712
12,kcat_20,0.2714612122534465
13,kcat_20,0.26219774980097127
14,kcat_20,0.2511695873975984
15,kcat_20,0.2346894689092192
16,kcat_20,0.22292259558921998
17,kcat_20,0.21390346432836693
18,kcat_20,0.19612469647877323
19,kcat_20,0.19001219448238685
20,kcat_20,0.1812026500965403
21,kcat_20,0.1807135316343133
22,kcat_20,0.1718479095182464
23,kcat_20,0.17132214052040864
24,kcat_20,0.16236982691558904
25,kcat_20,0.15248045167277507
26,kcat_20,0.1300984643412617
27,kcat_20,0.1285802478690605
28,kcat_20,0.12427179678582044
29,kcat_20,0.1173753172373582
30,kcat_20,0.10947191893545928
31,kcat_20,0.10788529767147181
32,kcat_20,0.10136639727357927
33,kcat_20,0.09620927888149204
34,kcat_20,0.08359325743956164
35,kcat_20,0.08083479486436662
36,kcat_20,0.07249143041862062
37,kcat_20,0.06701994034581193
38,kcat_20,0.05779880962969997
39,kcat_20,0.04885445246648881
40,kcat_20,0.03661432482967063
41,kcat_20,0.03742388911809909
42,kcat_20,0.03156322256269379
43,kcat_20,0.026667936831152685
44,kcat_20,0.02462712388379443
45,kcat_20,0.014716031406186374
46,kcat_20,0.006100874030707145
47,kcat_20,0.005702468220832326
48,kcat_20,0.0008964641369607549
49,kcat_20,0.0013965821974263513
0,kcat_21,0.7491874614637929
1,kcat_21,0.6816244313546626
2,kcat_21,0.5797338283303451
3,kcat_21,0.48534657414527865
4,kcat_21,0.4492491721371241
5,kcat_21,0.40190597865780725
6,kcat_21,0.37367032356863855
7,kcat_21,0.3318308702201217
8,kcat_21,0.29262003194168795
9,kcat_21,0.2804108382617507
10,kcat_21,0.2661756903913223
11,kcat_21,0.24872914494873047
12,kcat_21,0.24809587153338855
13,kcat_21,0.23850786727321485
14,kcat_21,0.22937498782836271
15,kcat_21,0.19855935650923118
16,kcat_21,0.18531982128260338
17,kcat_21,0.17590335788022168
18,kcat_21,0.16182390455466344
19,kcat_21,0.15531856635518107
20,kcat_21,0.13201703528972156
21,kcat_21,0.12332210657920618
22,kcat_21,0.09814546476598592
23,kcat_21,0.0930684322316923
24,kcat_21,0.09009347294786237
25,kcat_21,0.08455376594105432
26,kcat_21,0.08059135792346477
27,kcat_21,0.07923828880140574
28,kcat_21,0.07763190309557924
29,kcat_21,0.0794831910524061
30,kcat_21,0.06617817232026743
31,kcat_21,0.06454851653956278
32,kcat_21,0.058785171921023276
33,kcat_21,0.057872031096201135
34,kcat_21,0.05272258812571874
35,kcat_21,0.0457824367799763
36,kcat_21,0.036132332072049515
37,kcat_21,0.03362165617030196
38,kcat_21,0.018683631648893192
39,kcat_21,0.012560971003822856
40,kcat_21,0.006667276657771176
41,kcat_21,0.00619939357466158
42,kcat_21,0.002356266312409225
43,kcat_21,0.0019066020506929634
44,kcat_21,0.0008504742121196991
45,kcat_21,0.007260711604286313
46,kcat_21,0.018879695501938454
47,kcat_21,0.020784286946631293
48,kcat_21,0.027930041001026605
49,kcat_21,0.028018076077071952
0,kcat_22,0.6475740421982894
1,kcat_22,0.6098271199017024
2,kcat_22,0.5179606117412756
3,kcat_22,0.44321465160755
4,kcat_22,0.4212264189052168
5,kcat_22,0.3753143837745818
6,kcat_22,0.35315335171715834
7,kcat_22,0.33055583698406193
8,kcat_22,0.2973658399183396
9,kcat_22,0.2941172481669668
10,kcat_22,0.2832830958268961
11,kcat_22,0.26909506123465365
12,kcat_22,0.25466640540961405
13,kcat_22,0.24157979769642135
14,kcat_22,0.23100407576532012
15,kcat_22,0.1985588745485855
16,kcat_22,0.17879113221577725
17,kcat_22,0.16721600932578323
18,kcat_22,0.16513346134651063
19,kcat_22,0.15586607010867884
20,kcat_22,0.13270724225125402
21,kcat_22,0.12120166187205426
22,kcat_22,0.10791260621782323
23,kcat_22,0.10478925027538656
24,kcat_22,0.10244672656907886
25,kcat_22,0.09697836437344393
26,kcat_22,0.08189490528976384
27,kcat_22,0.07459491740355922
28,kcat_22,0.06969073175036233
29,kcat_22,0.06036333482342908
30,kcat_22,0.05888157576125499
31,kcat_22,0.05029929375261829
32,kcat_22,0.041190890832480155
33,kcat_22,0.03726824247915285
34,kcat_22,0.03256947682173301
35,kcat_22,0.03449047095849435
36,kcat_22,0.02267705211384013
37,kcat_22,0.02288502401400264
38,kcat_22,0.022749886327435312
39,kcat_22,0.02058610880069818
40,kcat_22,0.01732728653676097
41,kcat_22,0.01959459776171892
42,kcat_22,0.013519380701680454
43,kcat_22,0.005123775842676315
44,kcat_22,0.0009016851350062093
45,kcat_22,0.007813897587326975
46,kcat_22,0.0072521608190906795
47,kcat_22,0.008131642749108551
48,kcat_22,0.008536387191817119
49,kcat_22,0.013156189801481396
0,kcat_23,1.12274213429436
1,kcat_23,1.0197952815999516
2,kcat_23,0.8756371013172201
3,kcat_23,0.7210755002642599
4,kcat_23,0.6248725220705581
5,kcat_23,0.5574826808176814
6,kcat_23,0.5306497195290288
7,kcat_23,0.48668718778856884
8,kcat_23,0.4108703992250771
9,kcat_23,0.3902172509940391
10,kcat_23,0.3510468984408576
11,kcat_23,0.3245909534941997
12,kcat_23,0.3026792430382908
13,kcat_23,0.29238130354509945
14,kcat_23,0.27113686719327734
15,kcat_23,0.2302824284475665
16,kcat_23,0.22054496393110704
17,kcat_23,0.19960733272379594
18,kcat_23,0.19317396882643617
19,kcat_23,0.1853671983718846
20,kcat_23,0.1535667324633692
21,kcat_23,0.13455302414194045
22,kcat_23,0.1289447768848389
23,kcat_23,0.12854614443253085
24,kcat_23,0.12434770893928423
25,kcat_23,0.120530645973688
26,kcat_23,0.10053029419998616
27,kcat_23,0.09251605087871483
28,kcat_23,0.08490493063079312
29,kcat_23,0.07916159042090129
30,kcat_23,0.06352531544221482
31,kcat_23,0.05910991627702419
32,kcat_23,0.057555625835954555
33,kcat_23,0.05469117340591199
34,kcat_23,0.04222850544834324
35,kcat_23,0.03819653042668329
36,kcat_23,0.027665681191865285
37,kcat_23,0.022253655586475872
38,kcat_23,0.014986866664777472
39,kcat_23,0.011127473509756486
40,kcat_23,0.002644023993700103
41,kcat_23,0.0012013270942721145
42,kcat_23,0.008220316328614766
43,kcat_23,0.011960278340444722
44,kcat_23,0.012898196830114027
45,kcat_23,0.02005582257952017
46,kcat_23,0.027707351320891384
47,kcat_23,0.029981890140167018
48,kcat_23,0.03797497393963904
49,kcat_23,0.03989627843492897
0,kcat_24,1.0450102781917259
1,kcat_24,0.9149067471878062
2,kcat_24,0.7938596813902983
3,kcat_24,0.6374585676514788
4,kcat_24,0.6060290473013786
5,kcat_24,0.5086712864890751
6,kcat_24,0.4783310990069631
7,kcat_24,0.4478402098913674
8,kcat_24,0.3775417092362925
9,kcat_24,0.3569169864365133
10,kcat_24,0.3254690580522353
11,kcat_24,0.26444687465861283
12,kcat_24,0.22720400584410697
13,kcat_24,0.2281737521604108
14,kcat_24,0.22202079652698395
15,kcat_24,0.18101358782267626
16,kcat_24,0.17020499166469472
17,kcat_24,0.15608234820585792
18,kcat_24,0.15074056851944242
19,kcat_24,0.14847487931687964
20,kcat_24,0.14409906188718377
21,kcat_24,0.13496498669603593
22,kcat_24,0.11754601548045387
23,kcat_24,0.11447982665748924
24,kcat_24,0.10010793730559461
25,kcat_24,0.10053446447107016
26,kcat_24,0.08057668975729147
27,kcat_24,0.08216367294538736
28,kcat_24,0.07528141725430455
29,kcat_24,0.06894615721024377
30,kcat_24,0.057122626215660874
31,kcat_24,0.057656839309640655
32,kcat_24,0.045794371283375365
33,kcat_24,0.03859121895636539
34,kcat_24,0.03542835895121912
35,kcat_24,0.028579359461511612
36,kcat_24,0.024068539217637616
37,kcat_24,0.02167752619127272
38,kcat_24,0.01936362721041811
39,kcat_24,0.01616230688814783
40,kcat_24,0.013039071507569685
41,kcat_24,0.01204234822462471
42,kcat_24,0.006041787467438184
43,kcat_24,0.004440815607800282
44,kcat_24,0.0023081582649292325
45,kcat_24,0.003452817159133992
46,kcat_24,0.008678891343000254
47,kcat_24,0.011969429995372158
48,kcat_24,0.007974372416405731
49,kcat_24,0.007424816234958465
0,kcat_25,1.1509426384022632
1,kcat_25,1.1031154284003915
2,kcat_25,0.9211303981270935
3,kcat_25,0.7509788628614269
4,kcat_25,0.6850804311818869
5,kcat_25,0.6583962580636049
6,kcat_25,0.6195316041673495
7,kcat_25,0.5343420513788036
8,kcat_25,0.47383169107076956
9,kcat_25,0.465890290779199
10,kcat_25,0.45392990348304535
11,kcat_25,0.4466238119126539
12,kcat_25,0.4332738041684642
13,kcat_25,0.4127708279741916
14,kcat_25,0.3685772951598645
15,kcat_25,0.3658595767089342
16,kcat_25,0.3453233896331145
17,kcat_25,0.32770893597934914
18,kcat_25,0.3154862884495186
19,kcat_25,0.3073873641018155
20,kcat_25,0.27798416165957723
21,kcat_25,0.2525480218597039
22,kcat_25,0.24517505502352444
23,kcat_25,0.24266899159293628
24,kcat_25,0.2379799966677278
25,kcat_25,0.2279443759087273
26,kcat_25,0.22054749115423547
27,kcat_25,0.21575619563058848
28,kcat_25,0.20186671713100984
29,kcat_25,0.19599245121623138
30,kcat_25,0.1883864962718461
31,kcat_25,0.18619076717198604
32,kcat_25,0.1734814180532765
33,kcat_25,0.16551373984621529
34,kcat_25,0.15206193204934468
35,kcat_25,0.14496268714870084
36,kcat_25,0.1442294709455806
37,kcat_25,0.13710501449126677
38,kcat_25,0.11908036244035088
39,kcat_25,0.11626380356271264
40,kcat_25,0.10954834280601325
41,kcat_25,0.10910629658250087
42,kcat_25,0.11059700414644051
43,kcat_25,0.1037588681850549
44,kcat_25,0.09285618625586438
45,kcat_25,0.08189032543491519
46,kcat_25,0.06644355767855749
47,kcat_25,0.06845953195804325
48,kcat_25,0.05984127182209825
49,kcat_25,0.06112430289197403
0,kcat_26,0.9385024354437262
1,kcat_26,0.7977244051750353
2,kcat_26,0.6929903104511549
3,kcat_26,0.6214974018859396
4,kcat_26,0.5717459391623254
5,kcat_26,0.4802359434185735
6,kcat_26,0.44685211444912687
7,kcat_26,0.4109503104963583
8,kcat_26,0.3677319846036654
9,kcat_26,0.3540521807621476
10,kcat_26,0.3295558949774856
11,kcat_26,0.302995082904294
12,kcat_26,0.2923992202395904
13,kcat_26,0.27835373336269775
14,kcat_26,0.25215307447430524
15,kcat_26,0.2117838528047224
16,kcat_26,0.19513707565501515
17,kcat_26,0.18710507181957486
18,kcat_26,0.17209207778431024
19,kcat_26,0.16313025753432417
20,kcat_26,0.1442924859456815
21,kcat_26,0.13634930316415836
22,kcat_26,0.13077611838242004
23,kcat_26,0.12899836902535317
24,kcat_26,0.12403385864707965
25,kcat_26,0.11987530939333828
26,kcat_26,0.10771321305037741
27,kcat_26,0.09879188655379607
28,kcat_26,0.09488590817016697
29,kcat_26,0.08759962295078445
30,kcat_26,0.07393848504890158
31,kcat_26,0.06680367829256302
32,kcat_26,0.05385606132391817
33,kcat_26,0.051655738696163744
34,kcat_26,0.044066814074988976
35,kcat_26,0.03840385445051905
36,kcat_26,0.03687039141224029
37,kcat_26,0.03139607254864621
38,kcat_26,0.026954308108300743
39,kcat_26,0.023825396587610886
40,kcat_26,0.013776822822608345
41,kcat_26,0.012489688882012252
42,kcat_26,0.00903459684602605
43,kcat_26,0.005660171111029807
44,kcat_26,0.004403696893682426
45,kcat_26,0.0015376565930799362
46,kcat_26,0.01131028613749875
47,kcat_26,0.01162466650390612
48,kcat_26,0.01789216091593117
49,kcat_26,0.020650379171773637
0,kcat_27,1.3205371772993952
1,kcat_27,1.20917437557385
2,kcat_27,0.9647812755921863
3,kcat_27,0.7406127905643985
4,kcat_27,0.6464311887835599
5,kcat_27,0.5367950717552947
6,kcat_27,0.5301829268047267
7,kcat_27,0.41747511795662134
8,kcat_27,0.36042012407025836
9,kcat_27,0.34564230291711795
10,kcat_27,0.29749977120695864
11,kcat_27,0.25904936827841685
12,kcat_27,0.24843890054709855
13,kcat_27,0.2461971483602055
14,kcat_27,0.22849214127322182
15,kcat_27,0.2054985855888958
16,kcat_27,0.19863692261153465
17,kcat_27,0.1887654333297357
18,kcat_27,0.17387020484073887
19,kcat_27,0.1706717945668208
20,kcat_27,0.1506704236853548
21,kcat_27,0.12751624234063266
22,kcat_27,0.11929923588601446
23,kcat_27,0.11263910586091075
24,kcat_27,0.11779849430982037
25,kcat_27,0.1155546671188141
26,kcat_27,0.10721274751916332
27,kcat_27,0.10367831904841669
28,kcat_27,0.10251071730415068
29,kcat_27,0.09528516598578804
30,kcat_27,0.08196519012801562
31,kcat_27,0.08365208708194491
32,kcat_27,0.08167124134569
33,kcat_27,0.08068522462115887
34,kcat_27,0.07508547558735078
35,kcat_27,0.06864601329508528
36,kcat_27,0.057115955659759694
37,kcat_27,0.053874532436024185
38,kcat_27,0.053212602736558506
39,kcat_27,0.04901315147175279
40,kcat_27,0.04491706201818716
41,kcat_27,0.04451254268906777
42,kcat_27,0.03240558550550328
43,kcat_27,0.03077856035164069
44,kcat_27,0.03078930192841623
45,kcat_27,0.0011178289651165394
46,kcat_27,0.005779360539945867
47,kcat_27,0.005526818386645051
48,kcat_27,0.009869672904549417
49,kcat_27,0.011702966261669482
0,kcat_28,0.8436604174704317
1,kcat_28,0.8268780510297843
2,kcat_28,0.7334148260474881
3,kcat_28,0.5854986840536135
4,kcat_28,0.5276605504295115
5,kcat_28,0.4523119865834996
6,kcat_28,0.43680605713589293
7,kcat_28,0.36134062987546806
8,kcat_28,0.2932556031784024
9,kcat_28,0.287122599674311
10,kcat_28,0.27625432773780567
11,kcat_28,0.24827705582945758
12,kcat_28,0.2442300518928164
13,kcat_28,0.24582272681931658
14,kcat_28,0.23134536457097166
15,kcat_28,0.2163077266775225
16,kcat_28,0.204408612908287
17,kcat_28,0.19475490816039148
18,kcat_28,0.17349809625685444
19,kcat_28,0.17099043175811063
20,kcat_28,0.13831150299637898
21,kcat_28,0.12700659731885205
22,kcat_28,0.11314679996293567
23,kcat_28,0.11351470679144259
24,kcat_28,0.1112152974682832
25,kcat_28,0.10243804339915275
26,kcat_28,0.09516707416617606
27,kcat_28,0.08410528849826955
28,kcat_28,0.0790026769547161
29,kcat_28,0.07081144048277618
30,kcat_28,0.07000413349655253
31,kcat_28,0.06517295135947046
32,kcat_28,0.05162060104166696
33,kcat_28,0.048431097522075826
34,kcat_28,0.04193892166351976
35,kcat_28,0.029318368682299534
36,kcat_28,0.02243056882464821
37,kcat_28,0.018724378933831474
38,kcat_28,0.009946454873309018
39,kcat_28,2.539461419683873e-06
40,kcat_28,0.0031865595218497572
41,kcat_28,0.0026431106948157737
42,kcat_28,0.014462532112733646
43,kcat_28,0.015019357614076814
44,kcat_28,0.01283442545937326
45,kcat_28,0.017089471132648616
46,kcat_28,0.02200265847462466
47,kcat_28,0.02404328383263913
48,kcat_28,0.01975320710694448
49,kcat_28,0.020229399646254132
0,kcat_29,0.8026007265690437
1,kcat_29,0.6944474943426889
2,kcat_29,0.6012440338021661
3,kcat_29,0.5016562134243227
4,kcat_29,0.45441454768236605
5,kcat_29,0.39522305240864625
6,kcat_29,0.36663731898337226
7,kcat_29,0.32202231914733936
8,kcat_29,0.3091572802672248
9,kcat_29,0.28510933712924574
10,kcat_29,0.27614110249152085
11,kcat_29,0.25592947215760437
12,kcat_29,0.2455454831268716
13,kcat_29,0.2348302262122627
14,kcat_29,0.21673590669972304
15,kcat_29,0.1911230316013572
16,kcat_29,0.18228267945378998
17,kcat_29,0.1742529733977942
18,kcat_29,0.1718214932908443
19,kcat_29,0.16595760188041508
20,kcat_29,0.1373858549523233
21,kcat_29,0.12130986706203663
22,kcat_29,0.11745127046358687
23,kcat_29,0.11659889871729523
24,kcat_29,0.11635566400971871
