generation,kcat_index,mu_log10_kcat
0,kcat_17,4.7118387228932885
1,kcat_17,4.727821814962198
2,kcat_17,4.750689074801953
3,kcat_17,4.751780905213868
4,kcat_17,4.76625681615131
5,kcat_17,4.740351222157595
6,kcat_17,4.7384659495882175
7,kcat_17,4.751220237987395
8,kcat_17,4.754089767686532
9,kcat_17,4.7597199318264085
10,kcat_17,4.761256600338496
11,kcat_17,4.75757453711095
12,kcat_17,4.757099127704243
13,kcat_17,4.7490243455985555
14,kcat_17,4.753934309016065
15,kcat_17,4.761073950926582
16,kcat_17,4.763964976208166
17,kcat_17,4.759671974580401
18,kcat_17,4.757815524781141
19,kcat_17,4.750478036800629
20,kcat_17,4.769685380054567
21,kcat_17,4.7715619946888
22,kcat_17,4.773463265176909
23,kcat_17,4.774264041503097
24,kcat_17,4.772032635359247
25,kcat_17,4.772839213861069
26,kcat_17,4.773635320489812
27,kcat_17,4.7649647241145665
28,kcat_17,4.759170131617492
29,kcat_17,4.765540150420882
30,kcat_17,4.763754632148497
31,kcat_17,4.768342050915914
32,kcat_17,4.77475237306781
33,kcat_17,4.774029945984175
34,kcat_17,4.779430122131266
35,kcat_17,4.783942462237592
36,kcat_17,4.780374050540971
37,kcat_17,4.777381851568382
38,kcat_17,4.786915313030153
39,kcat_17,4.786759967352345
40,kcat_17,4.78919839366213
41,kcat_17,4.788454673218143
42,kcat_17,4.7988869715416556
43,kcat_17,4.796633748224912
44,kcat_17,4.802697943814247
45,kcat_17,4.802427390456193
46,kcat_17,4.795815158966383
47,kcat_17,4.800000596647386
48,kcat_17,4.797609397376591
49,kcat_17,4.79613826755358
0,kcat_18,5.3813764490859555
1,kcat_18,5.399048140897779
2,kcat_18,5.408773842727123
3,kcat_18,5.4095423463811
4,kcat_18,5.406965008061715
5,kcat_18,5.363830280045166
6,kcat_18,5.363155949595963
7,kcat_18,5.318879124093519
8,kcat_18,5.266909775597464
9,kcat_18,5.248831470098922
10,kcat_18,5.24776050184862
11,kcat_18,5.249439309876113
12,kcat_18,5.235572165434816
13,kcat_18,5.228003535136905
14,kcat_18,5.228718935341605
15,kcat_18,5.226936780156959
16,kcat_18,5.228628908062302
17,kcat_18,5.235181954940127
18,kcat_18,5.233352355750364
19,kcat_18,5.234523434158062
20,kcat_18,5.217135929109265
21,kcat_18,5.213337514501765
22,kcat_18,5.2048385685134155
23,kcat_18,5.195991216232573
24,kcat_18,5.195274428937502
25,kcat_18,5.205512774187602
26,kcat_18,5.193564790752787
27,kcat_18,5.198265344878491
28,kcat_18,5.197698363967452
29,kcat_18,5.194906233772006
30,kcat_18,5.187407711795145
31,kcat_18,5.18499821438441
32,kcat_18,5.191191436854175
33,kcat_18,5.192266580547269
34,kcat_18,5.1770455967504105
35,kcat_18,5.176146555828376
36,kcat_18,5.179561638557931
37,kcat_18,5.1777430429699605
38,kcat_18,5.175290602799057
39,kcat_18,5.172446947275703
40,kcat_18,5.169987464344753
41,kcat_18,5.166062278565189
42,kcat_18,5.169178456615502
43,kcat_18,5.165413432847768
44,kcat_18,5.160830107038948
45,kcat_18,5.1617659009005665
46,kcat_18,5.149184791589767
47,kcat_18,5.160359738380007
48,kcat_18,5.160009369979134
49,kcat_18,5.152496051556845
0,kcat_19,4.708982924432011
1,kcat_19,4.7025850625711705
2,kcat_19,4.706322403052282
3,kcat_19,4.703093128400596
4,kcat_19,4.688233052213888
5,kcat_19,4.665952598642785
6,kcat_19,4.672265801412405
7,kcat_19,4.657882933590521
8,kcat_19,4.656278001026177
9,kcat_19,4.649934906390991
10,kcat_19,4.661294071765602
11,kcat_19,4.657279919616367
12,kcat_19,4.647218136970448
13,kcat_19,4.654206199817666
14,kcat_19,4.657519527233162
15,kcat_19,4.664366991415854
16,kcat_19,4.6618038549976655
17,kcat_19,4.6516020768778485
18,kcat_19,4.657390588582492
19,kcat_19,4.656105639227042
20,kcat_19,4.652792547993786
21,kcat_19,4.65925454945601
22,kcat_19,4.655042266947396
23,kcat_19,4.651299634376099
24,kcat_19,4.648457658740192
25,kcat_19,4.646106000440987
26,kcat_19,4.645399776345963
27,kcat_19,4.639217600168029
28,kcat_19,4.633998625341712
29,kcat_19,4.631328929465174
30,kcat_19,4.63923418208324
31,kcat_19,4.638407864813332
32,kcat_19,4.6428846071298615
33,kcat_19,4.641884101427261
34,kcat_19,4.638831728965787
35,kcat_19,4.627072517549568
36,kcat_19,4.630188910198545
37,kcat_19,4.630804374420929
38,kcat_19,4.620976665367542
39,kcat_19,4.625906347751482
40,kcat_19,4.628074650689343
41,kcat_19,4.632514595417065
42,kcat_19,4.62653987737158
43,kcat_19,4.633874179567216
44,kcat_19,4.628102405682852
45,kcat_19,4.631186715233386
46,kcat_19,4.6338243105257755
47,kcat_19,4.636265573479825
48,kcat_19,4.634466489995651
49,kcat_19,4.639110097661247
0,kcat_20,4.430046033708451
1,kcat_20,4.432147919666872
2,kcat_20,4.442676398874585
3,kcat_20,4.441637688012898
4,kcat_20,4.442573851106882
5,kcat_20,4.4329507439880915
6,kcat_20,4.434932107881911
7,kcat_20,4.442174913010705
8,kcat_20,4.4215380278954095
9,kcat_20,4.422441776875526
10,kcat_20,4.419039640052149
11,kcat_20,4.433906300850788
12,kcat_20,4.432180401708855
13,kcat_20,4.430840964447464
14,kcat_20,4.438713026557299
15,kcat_20,4.4417121931959205
16,kcat_20,4.440111493292271
17,kcat_20,4.448143972744967
18,kcat_20,4.447861217280214
19,kcat_20,4.438911883871083
20,kcat_20,4.437815254235351
21,kcat_20,4.44173667609392
22,kcat_20,4.444907312765082
23,kcat_20,4.443049638039116
24,kcat_20,4.4460492521431885
25,kcat_20,4.445122551866829
26,kcat_20,4.463007856118143
27,kcat_20,4.465584905660343
28,kcat_20,4.4727339328383255
29,kcat_20,4.473156880107435
30,kcat_20,4.487321097226417
31,kcat_20,4.48679446614364
32,kcat_20,4.487426381780602
33,kcat_20,4.483587304864839
34,kcat_20,4.481927217631239
35,kcat_20,4.47719198900936
36,kcat_20,4.464901466761316
37,kcat_20,4.468434605439212
38,kcat_20,4.48401112435298
39,kcat_20,4.477202514084036
40,kcat_20,4.463208545989422
41,kcat_20,4.46565770630388
42,kcat_20,4.4630873385046765
43,kcat_20,4.466238067113853
44,kcat_20,4.471443588537856
45,kcat_20,4.478802278207949
46,kcat_20,4.476858002097322
47,kcat_20,4.4759804771175045
48,kcat_20,4.4812198347007
49,kcat_20,4.480395802961265
0,kcat_21,4.433338423810944
1,kcat_21,4.422326698117315
2,kcat_21,4.423475518570441
3,kcat_21,4.435827819228443
4,kcat_21,4.435722840896439
5,kcat_21,4.423989657562023
6,kcat_21,4.436476394490676
7,kcat_21,4.437033949132641
8,kcat_21,4.427545076480976
9,kcat_21,4.431928290212314
10,kcat_21,4.4283261119921296
11,kcat_21,4.428654815971994
12,kcat_21,4.424775520242976
13,kcat_21,4.422118181304434
14,kcat_21,4.418197125522292
15,kcat_21,4.405618826566776
16,kcat_21,4.399213119246447
17,kcat_21,4.404191603719723
18,kcat_21,4.3906404736366085
19,kcat_21,4.391135669920081
20,kcat_21,4.383549875858712
21,kcat_21,4.385451357256081
22,kcat_21,4.373489535188429
23,kcat_21,4.372541563159904
24,kcat_21,4.374724791443677
25,kcat_21,4.373620144040063
26,kcat_21,4.372403063479488
27,kcat_21,4.3790761097998585
28,kcat_21,4.382626639048821
29,kcat_21,4.386245043135939
30,kcat_21,4.385834729434319
31,kcat_21,4.382403722263447
32,kcat_21,4.392180242613909
33,kcat_21,4.388959659204558
34,kcat_21,4.383790924993168
35,kcat_21,4.38043026869946
36,kcat_21,4.379013354405999
37,kcat_21,4.380003666045044
38,kcat_21,4.362298636517191
39,kcat_21,4.368325584143862
40,kcat_21,4.361947791653528
41,kcat_21,4.359541202566493
42,kcat_21,4.364658700102648
43,kcat_21,4.366796514892583
44,kcat_21,4.362252464512009
45,kcat_21,4.355447338945975
46,kcat_21,4.369886649920051
47,kcat_21,4.359776955073764
48,kcat_21,4.370035236026891
49,kcat_21,4.370002627342684
0,kcat_22,4.4143700075175
1,kcat_22,4.407417292869122
2,kcat_22,4.401070538440808
3,kcat_22,4.410437581450295
4,kcat_22,4.399581803027599
5,kcat_22,4.377079150000983
6,kcat_22,4.388785753708026
7,kcat_22,4.387214780474475
8,kcat_22,4.389918503577338
9,kcat_22,4.383367729423563
10,kcat_22,4.376473561279653
11,kcat_22,4.373178634725918
12,kcat_22,4.3719141761396285
13,kcat_22,4.374920808935337
14,kcat_22,4.378518992252904
15,kcat_22,4.3819601955775775
16,kcat_22,4.37056329021679
17,kcat_22,4.379589217972579
18,kcat_22,4.3832023206495565
19,kcat_22,4.38505281291971
20,kcat_22,4.385970924742846
21,kcat_22,4.389042452707609
22,kcat_22,4.386287062278003
23,kcat_22,4.387056830849433
24,kcat_22,4.392716666014067
25,kcat_22,4.388820995774652
26,kcat_22,4.388263322613309
27,kcat_22,4.382720758471974
28,kcat_22,4.391836313376362
29,kcat_22,4.390970820992304
30,kcat_22,4.39455618168616
31,kcat_22,4.387578814567762
32,kcat_22,4.380457426358944
33,kcat_22,4.377195293219095
34,kcat_22,4.374815381803222
35,kcat_22,4.371194601517489
36,kcat_22,4.356229119064355
37,kcat_22,4.356210604918654
38,kcat_22,4.354187662217589
39,kcat_22,4.351929576155052
40,kcat_22,4.347755804896968
41,kcat_22,4.35001868384
42,kcat_22,4.352194521107036
43,kcat_22,4.352032781359878
44,kcat_22,4.355570510780574
45,kcat_22,4.358908241492938
46,kcat_22,4.364007834268548
47,kcat_22,4.370242254173107
48,kcat_22,4.37723244557786
49,kcat_22,4.379294938765684
0,kcat_23,4.73798412118792
1,kcat_23,4.730529525559969
2,kcat_23,4.746748377609485
3,kcat_23,4.750188152444855
4,kcat_23,4.737804219414432
5,kcat_23,4.732968522727131
6,kcat_23,4.732376381674459
7,kcat_23,4.744300288213461
8,kcat_23,4.74782886136901
9,kcat_23,4.7503754195974786
10,kcat_23,4.7479449396488915
11,kcat_23,4.740509734953252
12,kcat_23,4.7362844809475515
13,kcat_23,4.734693874554352
14,kcat_23,4.727198453341287
15,kcat_23,4.748978404299921
16,kcat_23,4.754201088143409
17,kcat_23,4.757030892989479
18,kcat_23,4.751938950693822
19,kcat_23,4.750370220841623
20,kcat_23,4.724925764505583
21,kcat_23,4.726909703634016
22,kcat_23,4.73080843226032
23,kcat_23,4.734127068260555
24,kcat_23,4.736476259875898
25,kcat_23,4.732738241641562
26,kcat_23,4.727096847581684
27,kcat_23,4.720054158623576
28,kcat_23,4.7229436021288365
29,kcat_23,4.715368890897943
30,kcat_23,4.702484267868614
31,kcat_23,4.70692710355614
32,kcat_23,4.711167954721785
33,kcat_23,4.7187191274919025
34,kcat_23,4.713137621294269
35,kcat_23,4.716882615812086
36,kcat_23,4.702364951368372
37,kcat_23,4.702484173686616
38,kcat_23,4.700516622131815
39,kcat_23,4.702647667755434
40,kcat_23,4.68671577291627
41,kcat_23,4.687702698665601
42,kcat_23,4.6924670476950086
43,kcat_23,4.689544431714134
44,kcat_23,4.698189293175091
45,kcat_23,4.706274420967654
46,kcat_23,4.717127421231154
47,kcat_23,4.7124933610959845
48,kcat_23,4.7070345357847465
49,kcat_23,4.7062235472352265
0,kcat_24,5.655234755664399
1,kcat_24,5.64656621088631
2,kcat_24,5.657711348122808
3,kcat_24,5.648656889572577
4,kcat_24,5.656149065178052
5,kcat_24,5.622080148073329
6,kcat_24,5.641694565449442
7,kcat_24,5.632954811439377
8,kcat_24,5.590858250789813
9,kcat_24,5.578345739169
10,kcat_24,5.574740679764038
11,kcat_24,5.550203378441821
12,kcat_24,5.52464783784951
13,kcat_24,5.521444688603597
14,kcat_24,5.521603773016509
15,kcat_24,5.515888318336846
16,kcat_24,5.517491571573473
17,kcat_24,5.533652061149472
18,kcat_24,5.532323577730986
19,kcat_24,5.529821127153194
20,kcat_24,5.538989717017304
21,kcat_24,5.547299865660011
22,kcat_24,5.542437297622189
23,kcat_24,5.546232875002231
24,kcat_24,5.5311471446566545
25,kcat_24,5.5300143978366485
26,kcat_24,5.52054176633896
27,kcat_24,5.522584740098725
28,kcat_24,5.520113076778039
29,kcat_24,5.51552267312032
30,kcat_24,5.502819117683702
31,kcat_24,5.506941406043348
32,kcat_24,5.500426913445441
33,kcat_24,5.49293525354655
34,kcat_24,5.493525473245141
35,kcat_24,5.496637351778857
36,kcat_24,5.501907164297331
37,kcat_24,5.503430625606331
38,kcat_24,5.501226784246702
39,kcat_24,5.49726966449694
40,kcat_24,5.495981311912775
41,kcat_24,5.496217887636212
42,kcat_24,5.492325045927684
43,kcat_24,5.496562268347813
44,kcat_24,5.500622763082609
45,kcat_24,5.506512051279031
46,kcat_24,5.505423004985968
47,kcat_24,5.503547213596127
48,kcat_24,5.508050438216113
49,kcat_24,5.50748187789657
0,kcat_25,5.94902688387419
1,kcat_25,5.957090219498556
2,kcat_25,5.944851526232213
3,kcat_25,5.943149775717489
4,kcat_25,5.968533637820995
5,kcat_25,5.976441493615328
6,kcat_25,5.975033403673449
7,kcat_25,5.962564021990319
8,kcat_25,5.94839539786038
9,kcat_25,5.945751756361049
10,kcat_25,5.943930512710882
11,kcat_25,5.95059555133654
12,kcat_25,5.9405938317020945
13,kcat_25,5.929885562474424
14,kcat_25,5.918079144195865
15,kcat_25,5.9337694815941955
16,kcat_25,5.9371618809643545
17,kcat_25,5.932350315257856
18,kcat_25,5.940594529506592
19,kcat_25,5.93993494404704
20,kcat_25,5.941174191801717
21,kcat_25,5.93704946809448
22,kcat_25,5.939732273617248
23,kcat_25,5.937964010957095
24,kcat_25,5.938227513013012
25,kcat_25,5.936178757159006
26,kcat_25,5.942843509754547
27,kcat_25,5.9423583572764755
28,kcat_25,5.940543883324305
29,kcat_25,5.937402249477636
30,kcat_25,5.939262914496205
31,kcat_25,5.940801330914617
32,kcat_25,5.937676961872019
33,kcat_25,5.937138718863192
34,kcat_25,5.929464721378283
35,kcat_25,5.927747203841852
36,kcat_25,5.927373138147901
37,kcat_25,5.929372831234074
38,kcat_25,5.915715724061833
39,kcat_25,5.911331422548135
40,kcat_25,5.912305898927944
41,kcat_25,5.908931640655109
42,kcat_25,5.91779451627144
43,kcat_25,5.913631252936046
44,kcat_25,5.909788592380066
45,kcat_25,5.908878270888899
46,kcat_25,5.893374360332541
47,kcat_25,5.89562383798119
48,kcat_25,5.888423717706222
49,kcat_25,5.8941434933750365
0,kcat_26,5.004954516794222
1,kcat_26,4.985338934428667
2,kcat_26,5.01420113936732
3,kcat_26,5.031198008373259
4,kcat_26,5.031242494476972
5,kcat_26,5.00351956660469
6,kcat_26,5.024182540248317
7,kcat_26,5.019152005889108
8,kcat_26,4.986459565102841
9,kcat_26,4.990019217423925
10,kcat_26,4.99500497559961
11,kcat_26,4.996363371996403
12,kcat_26,5.006594144372199
13,kcat_26,4.998453317662937
14,kcat_26,4.990196335870908
15,kcat_26,4.973369541669948
16,kcat_26,4.9708324063191185
17,kcat_26,4.9761594228994825
18,kcat_26,4.968873746102033
19,kcat_26,4.9683424942736885
20,kcat_26,4.969493932706329
21,kcat_26,4.968516090106925
22,kcat_26,4.965005742953996
23,kcat_26,4.966592828106935
24,kcat_26,4.967206842306845
25,kcat_26,4.962310332192921
26,kcat_26,4.94739770905454
27,kcat_26,4.952541765994641
28,kcat_26,4.950806362758795
29,kcat_26,4.964000065516785
30,kcat_26,4.967627136584635
31,kcat_26,4.971778962585976
32,kcat_26,4.959919821614322
33,kcat_26,4.962567174695866
34,kcat_26,4.959820765350876
35,kcat_26,4.957277145244857
36,kcat_26,4.960031150943931
37,kcat_26,4.963056053668278
38,kcat_26,4.960055692348623
39,kcat_26,4.956473863314803
40,kcat_26,4.9551578007942565
41,kcat_26,4.951421590762544
42,kcat_26,4.95240789292199
43,kcat_26,4.945923949660779
44,kcat_26,4.946583234479557
45,kcat_26,4.9493437593109855
46,kcat_26,4.960073370538522
47,kcat_26,4.956786501436204
48,kcat_26,4.95781097481302
49,kcat_26,4.952194662582983
0,kcat_27,5.735319008452341
1,kcat_27,5.735228369053202
2,kcat_27,5.778296052491045
3,kcat_27,5.736388709337302
4,kcat_27,5.706646302810958
5,kcat_27,5.6608676763004135
6,kcat_27,5.666609278615711
7,kcat_27,5.617333166636576
8,kcat_27,5.584911059470905
9,kcat_27,5.581702216375413
10,kcat_27,5.561889231465781
11,kcat_27,5.552110284334956
12,kcat_27,5.5465627837380636
13,kcat_27,5.5379332487593445
14,kcat_27,5.53256940753383
15,kcat_27,5.516346673536971
16,kcat_27,5.516185632460771
17,kcat_27,5.519055486966395
18,kcat_27,5.5109319265169825
19,kcat_27,5.511167686014462
20,kcat_27,5.505505548807432
21,kcat_27,5.49171282404017
22,kcat_27,5.492689927514661
23,kcat_27,5.4891469224654585
24,kcat_27,5.497754278406774
25,kcat_27,5.492811163782596
26,kcat_27,5.496770254978096
27,kcat_27,5.500566094351716
28,kcat_27,5.502687673244295
29,kcat_27,5.502810404306933
30,kcat_27,5.500573346611727
31,kcat_27,5.50332630862205
32,kcat_27,5.502580784675522
33,kcat_27,5.495627585366817
34,kcat_27,5.489698808833342
35,kcat_27,5.483130901734162
36,kcat_27,5.477835381147425
37,kcat_27,5.477043149052037
38,kcat_27,5.4739119099437605
39,kcat_27,5.4679206336866075
40,kcat_27,5.4719244492096
41,kcat_27,5.4714534228541
42,kcat_27,5.466864667483174
43,kcat_27,5.464508283032672
44,kcat_27,5.472740597132437
45,kcat_27,5.457740403524128
46,kcat_27,5.458010517889426
47,kcat_27,5.46384469781954
48,kcat_27,5.45911585274277
49,kcat_27,5.458783077095125
0,kcat_28,5.862935960540068
1,kcat_28,5.860773118936208
2,kcat_28,5.8913107081433465
3,kcat_28,5.8401418669894865
4,kcat_28,5.8231301937218625
5,kcat_28,5.804022440162541
6,kcat_28,5.799341085356452
7,kcat_28,5.765164302890952
8,kcat_28,5.723500330635144
9,kcat_28,5.730197816782715
10,kcat_28,5.720242092472488
11,kcat_28,5.7241760819157275
12,kcat_28,5.72736287504776
13,kcat_28,5.740328386004138
14,kcat_28,5.730766524730686
15,kcat_28,5.732343447780115
16,kcat_28,5.740709621162235
17,kcat_28,5.7497038903417295
18,kcat_28,5.745099626653955
19,kcat_28,5.74217286863041
20,kcat_28,5.73807960237594
21,kcat_28,5.734911209766091
22,kcat_28,5.731793813336309
23,kcat_28,5.730938251898851
24,kcat_28,5.727254436108495
25,kcat_28,5.721489476241266
26,kcat_28,5.72523246272164
27,kcat_28,5.712111906307916
28,kcat_28,5.712166350343349
29,kcat_28,5.711032105410292
30,kcat_28,5.709038754450173
31,kcat_28,5.708683194923294
32,kcat_28,5.712337377487536
33,kcat_28,5.706591557935915
34,kcat_28,5.710348561156643
35,kcat_28,5.703520035716104
36,kcat_28,5.695249925062572
37,kcat_28,5.692121690705858
38,kcat_28,5.686564366675326
39,kcat_28,5.673993385574155
40,kcat_28,5.678688337935566
41,kcat_28,5.678099801234977
42,kcat_28,5.665423107214865
43,kcat_28,5.672218667076222
44,kcat_28,5.67608322647171
45,kcat_28,5.6761440241399415
46,kcat_28,5.677024796892775
47,kcat_28,5.679971017544425
48,kcat_28,5.684553668072017
49,kcat_28,5.683277872732404
0,kcat_29,4.724773207774386
1,kcat_29,4.7212670849352545
2,kcat_29,4.719960712508562
3,kcat_29,4.728856609541161
4,kcat_29,4.726731419678215
5,kcat_29,4.7130644649005315
6,kcat_29,4.713467661275204
7,kcat_29,4.693640625889224
8,kcat_29,4.6818986233208335
9,kcat_29,4.6825231491050445
10,kcat_29,4.671290696424848
11,kcat_29,4.6758342732785545
12,kcat_29,4.678375623790086
13,kcat_29,4.684059685086075
14,kcat_29,4.69716608462395
15,kcat_29,4.7088298781340345
16,kcat_29,4.717554291242743
17,kcat_29,4.716153657814163
18,kcat_29,4.721680380126598
19,kcat_29,4.721977039531211
20,kcat_29,4.71330143204145
21,kcat_29,4.711244505929536
22,kcat_29,4.723667519028728
23,kcat_29,4.729017433123259
24,kcat_29,4.739551893044177
25,kcat_29,4.738662597888
26,kcat_29,4.760205873878325
27,kcat_29,4.762968899848353
28,kcat_29,4.766485158580449
29,kcat_29,4.759198495215024
30,kcat_29,4.755028924941734
31,kcat_29,4.758762994159241
32,kcat_29,4.758313318577881
33,kcat_29,4.7585911522646125
34,kcat_29,4.755023400342507
35,kcat_29,4.757188343884481
36,kcat_29,4.751816771303597
37,kcat_29,4.753145062589593
38,kcat_29,4.755935659928993
39,kcat_29,4.755409833448556
40,kcat_29,4.760076155548647
41,kcat_29,4.760882581966016
42,kcat_29,4.763937410865123
43,kcat_29,4.76158445901217
44,kcat_29,4.764130027259525
45,kcat_29,4.762444449938438
46,kcat_29,4.752012018012317
47,kcat_29,4.7458837539708245
48,kcat_29,4.746470078232042
49,kcat_29,4.739919368908822
0,kcat_30,4.261575674801618
1,kcat_30,4.253925478661722
2,kcat_30,4.219727661289575
3,kcat_30,4.181730726038914
4,kcat_30,4.198797137369268
5,kcat_30,4.181696115821886
6,kcat_30,4.1710472188381456
7,kcat_30,4.185154766930415
8,kcat_30,4.182806095471778
9,kcat_30,4.175834829752412
10,kcat_30,4.182299199749577
11,kcat_30,4.176626721043643
12,kcat_30,4.175849456172584
13,kcat_30,4.177344969345394
14,kcat_30,4.1720485622385315
15,kcat_30,4.162841310092902
16,kcat_30,4.167413998513524
17,kcat_30,4.178223557215549
18,kcat_30,4.167828557981767
19,kcat_30,4.16834096275283
20,kcat_30,4.163285669590771
21,kcat_30,4.173073325235501
22,kcat_30,4.168534808919836
23,kcat_30,4.170214017055957
24,kcat_30,4.167736550285062
25,kcat_30,4.178258739207084
26,kcat_30,4.183630488688863
27,kcat_30,4.183614147788109
28,kcat_30,4.184144455706218
29,kcat_30,4.182265534867887
30,kcat_30,4.1925446626227485
31,kcat_30,4.192769375448378
32,kcat_30,4.198215676221649
33,kcat_30,4.198401950816262
34,kcat_30,4.198806899800249
35,kcat_30,4.200114532950695
36,kcat_30,4.194127174855325
37,kcat_30,4.192827709035967
38,kcat_30,4.193955955192652
39,kcat_30,4.192309719284397
40,kcat_30,4.190171560840517
41,kcat_30,4.188429916333077
42,kcat_30,4.179774377655582
43,kcat_30,4.171553064269504
44,kcat_30,4.176076788501882
45,kcat_30,4.18333310733398
46,kcat_30,4.195596064561298
47,kcat_30,4.1978366086141365
48,kcat_30,4.192931842831579
49,kcat_30,4.188628362395757
0,kcat_31,4.382684307401952
1,kcat_31,4.393093926259884
2,kcat_31,4.424134176321863
3,kcat_31,4.419700932812263
4,kcat_31,4.425585071743597
5,kcat_31,4.396284728323821
6,kcat_31,4.381874182684067
7,kcat_31,4.392044649957409
8,kcat_31,4.392596586265816
9,kcat_31,4.395275792643467
10,kcat_31,4.387387621820764
11,kcat_31,4.388561358108919
12,kcat_31,4.374683500836144
13,kcat_31,4.370232735542736
14,kcat_31,4.370463445698587
15,kcat_31,4.377284309799055
16,kcat_31,4.380940723909174
17,kcat_31,4.369482353570377
18,kcat_31,4.373459623340506
19,kcat_31,4.365779247799133
20,kcat_31,4.3524843518847876
21,kcat_31,4.351807202861918
22,kcat_31,4.362262194150702
23,kcat_31,4.361423447849275
24,kcat_31,4.364816349243461
