all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YNL212W,6.88518e-08,7.61242e-08,6.73857e-08,6.81494e-08,6.55606e-08,6.46171e-08,7.65407e-08,7.89891e-08,7.55641e-08,6.65666e-08,8.07529e-08,6.73066e-08,7.13907e-08,8.98937e-08,8.69407e-08,1.10078e-07,9.49665e-08,9.67282e-08,5.10503e-08,7.39444e-08,4.48777e-08,8.36051e-08,6.75473e-08,9.59127e-08,9.58803e-08,1.07192e-07,8.79861e-08,1.13268e-07,9.08416e-08,7.88693e-08,6.45206e-08,9.32009e-08,5.96033e-08,8.34546e-08,6.59876e-08,7.49829e-08,6.75216e-08,9.74373e-08,7.05248e-08,5.43437e-08,6.59476e-08,6.39394e-08
YGL227W,8.40499e-09,1.22609e-08,9.31355e-09,9.50967e-09,9.83151e-09,9.74327e-09,9.21666e-09,9.00554e-09,1.24993e-08,1.02225e-08,1.23844e-08,8.79043e-09,9.69424e-09,1.11313e-08,7.55277e-09,1.81275e-08,4.10506e-09,7.22771e-09,7.197e-09,1.08586e-08,8.42374e-09,1.23653e-08,6.56355e-09,1.18447e-08,1.10873e-08,1.18402e-08,1.18186e-08,1.42531e-08,1.34728e-08,1.24078e-08,6.5186e-09,1.14848e-08,1.09555e-08,8.40713e-09,1.52388e-08,2.23969e-08,1.73498e-08,1.20789e-08,7.23133e-09,7.21954e-09,7.55492e-09,9.71584e-09
YDR049W,3.05041e-07,5.81811e-07,4.10685e-07,3.06671e-07,4.11611e-07,4.58407e-07,3.99447e-07,5.12565e-07,7.52127e-07,7.85519e-07,8.90248e-07,2.99719e-07,1.04721e-06,8.11588e-07,5.0687e-07,6.96964e-07,6.64316e-07,4.48376e-07,3.42957e-07,3.98688e-07,3.72405e-07,4.07841e-07,2.67109e-07,4.74893e-07,4.68624e-07,5.24024e-07,4.52098e-07,5.74287e-07,4.86244e-07,6.65836e-07,3.80665e-07,5.48787e-07,4.38177e-07,2.9954e-07,8.36922e-07,5.63099e-07,7.3141e-07,3.79734e-07,2.4082e-07,2.31001e-07,2.17161e-07,4.41009e-07
YLR181C,1.16502e-07,9.33133e-08,7.42824e-08,8.62276e-08,8.58655e-08,8.7593e-08,8.71676e-08,1.00497e-07,9.17555e-08,1.09927e-07,9.7164e-08,1.16724e-07,1.09483e-07,9.95656e-08,2.03655e-07,2.10283e-07,2.20155e-07,2.28971e-07,1.1247e-07,1.60653e-07,4.97856e-08,1.03551e-07,1.05848e-07,1.44796e-07,1.88587e-07,2.15282e-07,1.89364e-07,1.33294e-07,1.21805e-07,1.48072e-07,1.21257e-07,1.77722e-07,1.32726e-07,1.45208e-07,1.18076e-07,1.64787e-07,1.82377e-07,1.49671e-07,1.2738e-07,7.79198e-08,8.30471e-08,4.75313e-08
YFL004W,1.72346e-07,2.56546e-07,2.25632e-07,2.14378e-07,2.50117e-07,2.3943e-07,2.12687e-07,4.01229e-07,4.06468e-07,4.16667e-07,5.00634e-07,1.45541e-07,4.95394e-07,5.85094e-07,2.42981e-07,2.39487e-07,2.89131e-07,2.2232e-07,1.40864e-07,1.49529e-07,1.98864e-07,3.02304e-07,1.57102e-07,2.79609e-07,1.82284e-07,2.08953e-07,1.77069e-07,3.42539e-07,3.14466e-07,3.06133e-07,1.57747e-07,1.89383e-07,1.50905e-07,1.32882e-07,4.66906e-07,3.83196e-07,4.99789e-07,1.35851e-07,1.03868e-07,1.49891e-07,1.34551e-07,2.18749e-07
YML076C,3.47595e-09,4.13854e-09,3.54195e-09,3.67314e-09,3.89109e-09,4.00164e-09,4.28106e-09,5.23586e-09,5.18784e-09,4.90465e-09,5.31918e-09,3.40759e-09,4.77865e-09,5.67928e-09,7.89071e-09,9.79384e-09,9.34533e-09,8.78075e-09,3.88669e-09,4.4337e-09,2.36819e-09,4.06066e-09,3.52621e-09,4.69439e-09,6.04925e-09,7.21493e-09,6.57915e-09,5.97434e-09,4.95725e-09,5.56868e-09,4.40201e-09,7.11832e-09,4.25063e-09,4.99247e-09,4.37407e-09,4.7036e-09,4.16596e-09,6.28918e-09,5.12099e-09,3.29552e-09,3.26764e-09,2.16103e-09
YOR115C,4.30007e-10,3.66736e-10,2.60186e-10,3.59763e-10,3.92063e-10,4.13641e-10,3.13651e-10,5.59799e-10,5.88118e-10,5.64909e-10,6.22552e-10,3.53914e-10,6.25013e-10,7.25098e-10,6.69097e-10,5.07142e-10,7.74478e-10,5.80357e-10,3.66035e-10,3.84364e-10,2.07889e-10,4.37173e-10,2.58154e-10,5.15308e-10,5.85368e-10,5.99945e-10,6.09998e-10,6.14511e-10,5.15209e-10,6.26874e-10,4.7058e-10,5.85987e-10,4.6651e-10,4.45207e-10,4.66732e-10,7.11438e-10,5.04002e-10,3.51224e-10,3.12671e-10,3.32695e-10,2.38902e-10,2.55847e-10
YCR083W,3.9e-06,2.706e-06,2.30018e-06,2.95075e-06,2.27276e-06,2.0626e-06,2.36737e-06,1.75233e-06,1.8104e-06,1.46837e-06,1.61333e-06,3.6819e-06,1.38766e-06,1.65997e-06,2.484e-06,2.56504e-06,4.38158e-06,5.04482e-06,3.15012e-06,3.66979e-06,1.84375e-06,3.92002e-06,4.45781e-06,3.80567e-06,3.85483e-06,4.99591e-06,4.3893e-06,4.39026e-06,4.10794e-06,3.55724e-06,2.70666e-06,3.39232e-06,3.36634e-06,3.88259e-06,3.94698e-06,3.73508e-06,3.50299e-06,3.57272e-06,4.14534e-06,2.48917e-06,2.5291e-06,3.47775e-06
YDR353W,3.25924e-06,3.787e-06,3.35628e-06,3.54339e-06,3.95477e-06,3.77543e-06,4.10716e-06,6.50985e-06,5.45726e-06,5.33988e-06,5.98864e-06,3.15536e-06,7.33033e-06,8.3524e-06,3.68112e-06,5.34574e-06,5.17447e-06,4.2141e-06,3.00039e-06,3.50439e-06,2.02716e-06,3.16041e-06,3.26197e-06,3.08955e-06,4.23013e-06,4.29256e-06,3.67438e-06,3.95079e-06,3.2231e-06,3.1523e-06,3.47909e-06,3.80216e-06,4.01416e-06,4.29273e-06,4.57434e-06,4.08289e-06,2.8643e-06,5.03593e-06,4.19512e-06,2.84383e-06,3.15219e-06,4.09366e-06
YER093C,4.63263e-08,6.20353e-08,5.34978e-08,5.34029e-08,6.67875e-08,4.78416e-08,5.91613e-08,8.46818e-08,7.11665e-08,9.00994e-08,8.34449e-08,4.25929e-08,9.71358e-08,8.97325e-08,3.98788e-08,1.19357e-07,5.93289e-08,6.17438e-08,4.39358e-08,4.68985e-08,3.2704e-08,5.94029e-08,5.55053e-08,6.57295e-08,7.9206e-08,7.63775e-08,7.77669e-08,6.95276e-08,6.88392e-08,7.21446e-08,4.774e-08,7.4055e-08,7.76835e-08,4.08055e-08,7.81441e-08,8.73506e-08,6.14182e-08,6.40432e-08,4.28057e-08,4.55636e-08,3.72147e-08,3.01671e-08
YDL060W,3.25527e-08,3.56568e-08,3.12166e-08,3.30662e-08,3.99026e-08,4.03731e-08,3.8561e-08,6.03044e-08,7.01842e-08,7.80122e-08,8.66844e-08,3.2229e-08,1.08455e-07,8.49044e-08,5.92633e-08,7.35819e-08,6.95055e-08,6.43461e-08,4.4293e-08,5.39357e-08,2.20452e-08,4.19525e-08,2.88282e-08,4.51707e-08,5.91705e-08,5.78739e-08,5.97726e-08,4.44817e-08,4.46667e-08,4.88491e-08,5.18202e-08,5.71229e-08,5.18612e-08,5.03548e-08,6.41897e-08,5.63213e-08,6.58642e-08,5.48281e-08,4.64591e-08,2.40019e-08,2.62177e-08,2.73493e-08
YGL050W,1.56312e-08,1.81805e-08,1.76175e-08,1.93628e-08,1.91315e-08,2.16356e-08,2.16042e-08,2.66695e-08,3.2457e-08,2.16166e-08,3.32317e-08,1.55924e-08,2.47733e-08,3.59388e-08,2.38014e-08,2.85874e-08,2.75675e-08,2.98423e-08,2.125e-08,2.38302e-08,1.36066e-08,2.44208e-08,1.90257e-08,2.24086e-08,2.52302e-08,2.70758e-08,3.98452e-08,3.11754e-08,2.67947e-08,3.23888e-08,2.30304e-08,2.7583e-08,2.16495e-08,2.22902e-08,3.01998e-08,3.81018e-08,2.49769e-08,2.04432e-08,1.97948e-08,1.25304e-08,1.48921e-08,1.83103e-08
YBR082C,1.12727e-07,9.38942e-08,1.0861e-07,9.61602e-08,8.49746e-08,9.20558e-08,9.06977e-08,1.12705e-07,1.00367e-07,1.33454e-07,1.35997e-07,9.65894e-08,1.77288e-07,1.53638e-07,7.90602e-08,1.02249e-07,1.6521e-07,1.87279e-07,7.33161e-08,1.11518e-07,6.49565e-08,1.10844e-07,1.18984e-07,1.31436e-07,1.51042e-07,1.69172e-07,9.38031e-08,1.30373e-07,1.10061e-07,1.2356e-07,9.26435e-08,1.29034e-07,8.66688e-08,9.54996e-08,9.10003e-08,9.20285e-08,8.58869e-08,1.27632e-07,7.68746e-08,6.65536e-08,8.53731e-08,4.75349e-08
YOR124C,2.44375e-08,2.81533e-08,2.46089e-08,2.47159e-08,2.3341e-08,2.58868e-08,2.47929e-08,3.09011e-08,3.25032e-08,3.04374e-08,3.47548e-08,2.07881e-08,4.19363e-08,3.61445e-08,2.58913e-08,2.41068e-08,3.37695e-08,3.33773e-08,2.35848e-08,2.75795e-08,1.82288e-08,3.12662e-08,2.02208e-08,2.94528e-08,2.71809e-08,3.3068e-08,2.8499e-08,3.52357e-08,3.2645e-08,3.48656e-08,2.50182e-08,2.6072e-08,2.80262e-08,2.65792e-08,3.91229e-08,4.09504e-08,4.20163e-08,2.08542e-08,1.91492e-08,2.03045e-08,1.85096e-08,2.3032e-08
YBL058W,4.70034e-08,6.81187e-08,6.79998e-08,6.08914e-08,6.07044e-08,5.48695e-08,5.27721e-08,1.10995e-07,9.59954e-08,1.00798e-07,1.14014e-07,3.98685e-08,1.8348e-07,1.76716e-07,1.3292e-09,1.03925e-09,1.48584e-07,1.06033e-07,4.52466e-08,4.24202e-08,7.60573e-08,1.04377e-07,4.52664e-08,7.28034e-08,6.44741e-08,9.04807e-08,6.26165e-08,5.95837e-08,5.81737e-08,5.87874e-08,3.75791e-08,4.5384e-08,6.39057e-08,5.03848e-08,8.04306e-08,6.51221e-08,6.28106e-08,4.7764e-08,4.3599e-08,2.83557e-08,2.89409e-08,4.00886e-08
YMR067C,7.45907e-08,1.26529e-07,7.44457e-08,1.0261e-07,7.34638e-08,9.27662e-08,7.42343e-08,1.44051e-07,1.40419e-07,1.36933e-07,1.31223e-07,9.50897e-08,1.76229e-07,1.22766e-07,2.40543e-07,1.26986e-07,1.44728e-07,1.38914e-07,1.26306e-07,1.43755e-07,6.98724e-08,1.38483e-07,9.3569e-08,1.31773e-07,1.13378e-07,1.49722e-07,1.21644e-07,1.34663e-07,1.57131e-07,1.52555e-07,1.18312e-07,1.18237e-07,1.1614e-07,1.1987e-07,1.74754e-07,2.05534e-07,1.56489e-07,1.11921e-07,7.1715e-08,6.47922e-08,4.52138e-08,8.91826e-08
YBR273C,4.05776e-08,5.72019e-08,5.11635e-08,5.51316e-08,4.72295e-08,4.40402e-08,5.1717e-08,6.34081e-08,5.45681e-08,4.87013e-08,5.29348e-08,3.79758e-08,5.42761e-08,5.98645e-08,5.44304e-08,3.75002e-08,6.75444e-08,4.72868e-08,3.88024e-08,5.23062e-08,3.77051e-08,6.28658e-08,3.83265e-08,4.93606e-08,3.84642e-08,4.92002e-08,3.84045e-08,7.73836e-08,6.83264e-08,5.64995e-08,3.67305e-08,2.98723e-08,3.76007e-08,4.58235e-08,7.02138e-08,7.05448e-08,6.05625e-08,3.69856e-08,2.89321e-08,3.55597e-08,4.45817e-08,5.24027e-08
YLR425W,1.75259e-09,1.43687e-09,1.7957e-09,1.86555e-09,2.06538e-09,1.63683e-09,2.13135e-09,2.75677e-09,2.19946e-09,1.42674e-09,2.29957e-09,1.78618e-09,1.3556e-09,2.61489e-09,4.61977e-09,3.23101e-09,4.76034e-09,3.52959e-09,1.77582e-09,2.13934e-09,1.22894e-09,2.32663e-09,1.63329e-09,2.23243e-09,2.78749e-09,7.01535e-09,6.95919e-09,2.62733e-09,2.79431e-09,3.42117e-09,2.08963e-09,3.15223e-09,2.01552e-09,2.39437e-09,2.94555e-09,4.05653e-09,2.61804e-09,2.26463e-09,2.0266e-09,1.15188e-09,1.66921e-09,1.97309e-09
YOR074C,1.22352e-07,2.26421e-07,2.01991e-07,1.87383e-07,2.65027e-07,2.36207e-07,2.55681e-07,3.67784e-07,3.14391e-07,3.82441e-07,3.10582e-07,9.90422e-08,4.20649e-07,4.13673e-07,2.67938e-07,3.22028e-07,4.04924e-07,3.47596e-07,2.0155e-07,2.35031e-07,1.34733e-07,1.99312e-07,1.51164e-07,2.33719e-07,2.46735e-07,3.2901e-07,2.98319e-07,2.46356e-07,2.13667e-07,2.97915e-07,2.0357e-07,3.36525e-07,2.09633e-07,2.08237e-07,2.1578e-07,2.558e-07,2.50912e-07,2.19876e-07,1.88649e-07,1.30168e-07,1.39609e-07,1.41486e-07
YKL210W,9.96041e-07,1.14637e-06,1.10642e-06,9.79799e-07,9.89131e-07,9.99885e-07,9.50836e-07,1.33835e-06,1.47065e-06,1.59088e-06,1.92108e-06,8.18033e-07,1.89181e-06,1.98137e-06,9.70016e-07,1.18471e-06,1.28989e-06,1.38532e-06,9.28224e-07,9.85316e-07,9.09666e-07,1.28501e-06,8.4818e-07,1.2167e-06,1.04232e-06,1.32428e-06,1.09399e-06,1.30635e-06,1.28276e-06,1.25973e-06,9.14985e-07,1.05887e-06,1.05232e-06,8.8298e-07,1.80542e-06,1.34802e-06,1.7861e-06,8.98568e-07,6.83797e-07,6.71924e-07,6.45275e-07,1.0335e-06
YER100W,1.53066e-08,0.0,0.0,1.55111e-08,2.18335e-08,0.0,0.0,3.9868e-08,0.0,0.0,0.0,1.39284e-08,0.0,0.0,4.64866e-08,2.5029e-08,0.0,0.0,0.0,0.0,1.83775e-08,2.99008e-08,0.0,0.0,3.72624e-08,0.0,0.0,3.15141e-08,3.19334e-08,0.0,2.9393e-08,2.83137e-08,0.0,2.44767e-08,0.0,0.0,0.0,2.33672e-08,0.0,0.0,0.0,1.7915e-08
YEL012W,6.90125e-08,7.81737e-08,8.01292e-08,7.4824e-08,6.71324e-08,5.96158e-08,8.25074e-08,7.17145e-08,6.68689e-08,7.58352e-08,6.43669e-08,6.60569e-08,8.89108e-08,7.8186e-08,1.20004e-07,1.59271e-07,1.59751e-07,1.29979e-07,7.24764e-08,6.94281e-08,8.02238e-08,1.0623e-07,5.63319e-08,1.22967e-07,9.4071e-08,1.19434e-07,1.5226e-07,1.31016e-07,1.14371e-07,9.05536e-08,7.3726e-08,1.1084e-07,7.82335e-08,7.89237e-08,9.83675e-08,1.08077e-07,9.99701e-08,8.98001e-08,8.41219e-08,5.25791e-08,6.68983e-08,5.06154e-08
YDR470C,5.29205e-09,5.8048e-09,4.91008e-09,5.33206e-09,5.65281e-09,5.31507e-09,5.71903e-09,6.71564e-09,6.96504e-09,7.06485e-09,6.42665e-09,4.31586e-09,8.39998e-09,8.32865e-09,1.37774e-08,1.33951e-08,1.44463e-08,1.27771e-08,6.79213e-09,7.49184e-09,4.74904e-09,8.23202e-09,4.30014e-09,7.6592e-09,1.11037e-08,1.36847e-08,1.10036e-08,9.37388e-09,8.58763e-09,9.21665e-09,7.36777e-09,9.81976e-09,6.78401e-09,8.52448e-09,6.37206e-09,8.56899e-09,8.64285e-09,8.04392e-09,7.1127e-09,4.12945e-09,4.09745e-09,4.25087e-09
YHR026W,2.13661e-07,1.97309e-07,1.55926e-07,1.87252e-07,2.39346e-07,2.2507e-07,1.97659e-07,2.70311e-07,2.65747e-07,1.35683e-07,2.68767e-07,1.77514e-07,2.74712e-07,3.21312e-07,3.01104e-07,6.18794e-07,5.29452e-07,4.37357e-07,1.73621e-07,2.21603e-07,1.22007e-07,2.42048e-07,1.66875e-07,2.45274e-07,2.57433e-07,3.05216e-07,2.55754e-07,2.91378e-07,2.87374e-07,3.01285e-07,1.99675e-07,3.38802e-07,2.22784e-07,1.77507e-07,3.27714e-07,3.18257e-07,3.004e-07,2.23034e-07,2.13862e-07,1.50204e-07,1.6313e-07,1.03271e-07
YOR270C,5.58585e-07,6.28759e-07,5.38301e-07,5.03419e-07,5.10222e-07,5.11199e-07,5.46674e-07,6.01197e-07,6.545e-07,7.04284e-07,7.17108e-07,5.03874e-07,8.15683e-07,7.58503e-07,4.80111e-07,5.52979e-07,4.69393e-07,5.39921e-07,3.2625e-07,3.99127e-07,3.57684e-07,6.4672e-07,4.59722e-07,6.77108e-07,3.67935e-07,4.46197e-07,3.37346e-07,7.89648e-07,6.80479e-07,7.31136e-07,4.34915e-07,5.50407e-07,3.78546e-07,3.22012e-07,6.78633e-07,8.37323e-07,8.29047e-07,3.40149e-07,2.66347e-07,4.09353e-07,4.36649e-07,3.32894e-07
YOR132W,1.13096e-07,1.14904e-07,9.85662e-08,1.12847e-07,1.06341e-07,1.11921e-07,1.14646e-07,1.37856e-07,1.44988e-07,1.37523e-07,1.5988e-07,1.11151e-07,1.4346e-07,1.52088e-07,1.75393e-07,1.65765e-07,1.62545e-07,1.73143e-07,9.80988e-08,1.28111e-07,7.49725e-08,1.419e-07,1.19426e-07,1.39513e-07,1.29487e-07,1.47533e-07,1.34658e-07,1.75668e-07,1.55007e-07,1.70937e-07,1.20012e-07,1.45265e-07,1.24116e-07,1.17364e-07,1.89963e-07,2.17536e-07,1.7339e-07,1.0892e-07,9.52857e-08,8.11334e-08,8.44336e-08,1.24899e-07
YNR006W,1.56646e-07,1.65591e-07,1.48368e-07,1.40473e-07,1.23828e-07,1.30224e-07,1.51394e-07,1.56209e-07,1.50304e-07,1.47766e-07,1.65981e-07,1.4834e-07,1.54767e-07,1.85184e-07,2.48187e-07,2.14831e-07,2.43939e-07,2.19473e-07,1.2687e-07,1.58315e-07,8.61386e-08,1.81593e-07,1.54886e-07,1.8532e-07,1.47084e-07,1.78836e-07,1.54607e-07,2.06278e-07,2.02901e-07,1.91336e-07,1.53764e-07,1.7528e-07,1.4712e-07,1.65429e-07,2.0059e-07,2.26739e-07,2.36468e-07,1.46528e-07,1.30897e-07,1.26716e-07,1.33194e-07,1.09557e-07
YLR417W,2.07438e-08,2.40998e-08,1.97114e-08,1.98324e-08,2.64534e-08,2.01216e-08,2.3191e-08,2.25281e-08,2.14473e-08,2.64969e-08,2.06733e-08,1.78443e-08,2.73437e-08,3.31914e-08,1.45622e-08,2.21428e-08,3.00434e-08,3.4158e-08,1.62029e-08,2.20591e-08,1.29498e-08,2.59553e-08,2.2438e-08,2.57997e-08,3.09321e-08,3.61058e-08,2.23781e-08,2.47294e-08,2.80375e-08,2.83508e-08,1.23626e-08,1.93128e-08,2.05531e-08,1.22138e-08,2.67754e-08,2.7707e-08,2.74316e-08,2.48806e-08,2.27604e-08,1.80459e-08,1.83362e-08,2.86523e-08
YDR484W,5.80993e-09,7.80771e-09,7.35017e-09,4.88398e-09,6.39378e-09,4.97878e-09,6.625e-09,6.24045e-09,7.66117e-09,1.05189e-08,8.45463e-09,6.15005e-09,1.38713e-08,1.63164e-08,7.02655e-09,1.22248e-08,1.31325e-08,1.07436e-08,5.28732e-09,4.27472e-09,5.21808e-09,6.36311e-09,5.60523e-09,9.14359e-09,7.16276e-09,9.91262e-09,7.96302e-09,9.21077e-09,7.58429e-09,1.11329e-08,6.44608e-09,9.13882e-09,5.4237e-09,5.70156e-09,1.04433e-08,1.12121e-08,1.50732e-08,7.06444e-09,3.09458e-09,6.9872e-09,3.84943e-09,4.00179e-09
YDR372C,4.08626e-07,4.25811e-07,3.53347e-07,3.90049e-07,4.79034e-07,4.32894e-07,3.91164e-07,6.53457e-07,4.92347e-07,6.11641e-07,9.4913e-07,3.34596e-07,6.98433e-07,8.99843e-07,3.21393e-07,3.29485e-07,4.58164e-07,5.14604e-07,4.57238e-07,4.5069e-07,2.7205e-07,4.72232e-07,2.63446e-07,4.67347e-07,5.36363e-07,5.10369e-07,5.55092e-07,5.05631e-07,4.90089e-07,5.61567e-07,4.66412e-07,4.79338e-07,5.61732e-07,3.36875e-07,5.74589e-07,6.36526e-07,5.92642e-07,4.00886e-07,4.31439e-07,2.91932e-07,3.22007e-07,1.90332e-07
YOR043W,2.10136e-07,2.5987e-07,2.28904e-07,2.40524e-07,2.21154e-07,2.08789e-07,2.30285e-07,2.74011e-07,2.83208e-07,2.51084e-07,2.47724e-07,1.77304e-07,2.36553e-07,2.60367e-07,1.8982e-07,2.0311e-07,2.66627e-07,2.24535e-07,1.38779e-07,1.64831e-07,1.60233e-07,2.86161e-07,1.83884e-07,2.72228e-07,1.90232e-07,2.35536e-07,1.93733e-07,3.30187e-07,2.90033e-07,2.62365e-07,1.63538e-07,1.80206e-07,1.82435e-07,1.52928e-07,3.70112e-07,3.56594e-07,3.48297e-07,1.55496e-07,1.30492e-07,1.19451e-07,1.77049e-07,2.52252e-07
YNL197C,7.63757e-08,1.14186e-07,1.00253e-07,1.15979e-07,1.10813e-07,1.29725e-07,8.70109e-08,1.99395e-07,2.24823e-07,1.77987e-07,3.00906e-07,6.03695e-08,2.20581e-07,2.0534e-07,1.03351e-07,6.36345e-08,4.9915e-08,6.03846e-08,7.97837e-08,1.04897e-07,1.00336e-07,1.59998e-07,8.86745e-08,1.23399e-07,8.82595e-08,1.14089e-07,1.25697e-07,1.31086e-07,1.47658e-07,1.45431e-07,7.47275e-08,7.12985e-08,1.07749e-07,7.14022e-08,3.16411e-07,1.41364e-07,1.67367e-07,6.20337e-08,1.07611e-07,5.77857e-08,5.22379e-08,1.40529e-07
YOR230W,5.27799e-08,7.73408e-08,6.5219e-08,6.70098e-08,5.08235e-08,5.2154e-08,5.49015e-08,6.34645e-08,6.77057e-08,5.95967e-08,5.83507e-08,4.67354e-08,6.51724e-08,6.32378e-08,6.70032e-08,8.08618e-08,9.72376e-08,6.01119e-08,3.58263e-08,6.59226e-08,7.5275e-08,1.35068e-07,6.71798e-08,7.4403e-08,3.14339e-08,4.90422e-08,4.00053e-08,8.62305e-08,1.02294e-07,7.12676e-08,3.566e-08,4.1754e-08,4.05237e-08,5.83036e-08,1.76e-07,8.56448e-08,1.2714e-07,6.41008e-08,4.54939e-08,4.18194e-08,3.85046e-08,1.10191e-07
YGR194C,6.66696e-08,9.3219e-08,9.29247e-08,8.53263e-08,7.77417e-08,6.80071e-08,8.20891e-08,6.58713e-08,6.82578e-08,5.42645e-08,6.07534e-08,6.40045e-08,5.31043e-08,7.10019e-08,1.00232e-07,1.08802e-07,8.34551e-08,9.61168e-08,6.01991e-08,7.34382e-08,5.70179e-08,1.15227e-07,6.65046e-08,1.20244e-07,1.34066e-07,1.45801e-07,1.39518e-07,1.19067e-07,1.19867e-07,1.17007e-07,7.70679e-08,8.19403e-08,5.5103e-08,8.77401e-08,1.01769e-07,1.02971e-07,1.54313e-07,7.33504e-08,6.38023e-08,5.83188e-08,5.91708e-08,6.83829e-08
YGR218W,4.37317e-07,4.85486e-07,4.143e-07,4.37625e-07,4.86991e-07,4.56143e-07,4.80072e-07,5.94717e-07,5.10752e-07,6.47617e-07,6.36516e-07,4.02898e-07,7.69211e-07,7.29163e-07,7.4161e-07,8.55942e-07,9.88078e-07,9.59942e-07,4.7677e-07,5.4032e-07,2.89322e-07,5.45613e-07,4.04589e-07,5.63733e-07,6.23264e-07,7.52097e-07,6.05146e-07,6.15297e-07,5.63548e-07,6.2752e-07,5.29554e-07,7.41154e-07,4.96975e-07,5.60176e-07,5.01455e-07,6.47406e-07,5.58261e-07,6.01737e-07,5.78116e-07,3.44508e-07,3.84456e-07,2.24025e-07
YDL190C,2.77535e-08,3.14763e-08,2.60017e-08,2.93803e-08,3.04958e-08,2.94658e-08,3.21676e-08,3.87943e-08,3.21598e-08,4.11212e-08,3.37903e-08,2.68662e-08,4.19921e-08,4.34011e-08,6.2667e-08,7.4295e-08,6.83994e-08,6.38238e-08,3.03661e-08,3.99201e-08,1.73128e-08,3.50395e-08,2.51868e-08,3.64046e-08,4.40589e-08,5.44136e-08,4.68594e-08,4.61733e-08,3.96859e-08,3.99495e-08,3.50779e-08,5.17306e-08,3.32373e-08,3.81846e-08,3.41863e-08,4.58505e-08,3.58176e-08,4.37899e-08,3.68549e-08,2.33052e-08,2.65061e-08,1.73415e-08
YLR373C,1.37792e-08,1.65729e-08,1.36185e-08,1.36253e-08,1.44459e-08,1.28681e-08,1.46707e-08,1.78483e-08,1.60388e-08,1.71679e-08,1.62126e-08,1.26711e-08,1.88023e-08,2.08644e-08,1.77776e-08,2.34717e-08,3.05429e-08,2.03445e-08,1.12389e-08,1.3519e-08,1.0776e-08,1.8185e-08,1.23658e-08,1.72876e-08,1.72613e-08,1.91117e-08,1.89818e-08,2.13722e-08,2.00747e-08,2.12504e-08,1.2913e-08,1.85998e-08,1.20298e-08,1.41075e-08,1.70618e-08,1.8204e-08,1.89326e-08,1.80343e-08,1.36906e-08,1.10686e-08,1.10723e-08,9.63293e-09
YIL017C,2.44332e-08,2.19946e-08,1.75919e-08,1.8356e-08,1.86672e-08,1.74066e-08,1.8918e-08,1.75417e-08,1.66048e-08,1.6481e-08,1.63548e-08,2.90191e-08,1.71702e-08,1.8228e-08,5.99102e-08,8.62041e-08,7.00768e-08,4.47578e-08,2.14919e-08,2.44503e-08,1.30032e-08,2.40355e-08,2.08553e-08,2.57785e-08,4.01217e-08,4.33528e-08,3.60532e-08,3.16455e-08,2.90234e-08,3.18887e-08,2.48832e-08,4.49324e-08,2.37733e-08,3.80695e-08,2.63812e-08,3.47716e-08,2.83215e-08,5.08285e-08,3.89981e-08,1.71627e-08,1.72415e-08,1.24411e-08
YPL253C,0.0,2.40284e-08,0.0,2.17169e-08,0.0,2.4646e-08,0.0,3.34579e-08,3.20077e-08,2.91029e-08,2.66436e-08,2.23337e-08,2.52582e-08,0.0,0.0,8.19919e-08,5.94911e-08,6.60093e-08,2.46634e-08,0.0,0.0,3.08032e-08,2.74837e-08,0.0,3.65538e-08,4.94281e-08,3.18801e-08,0.0,3.64474e-08,3.38997e-08,0.0,5.04796e-08,2.65282e-08,0.0,3.37157e-08,3.28362e-08,0.0,4.84467e-08,0.0,2.17752e-08,0.0,0.0
YLR410W,7.79457e-08,8.77718e-08,7.74379e-08,8.04638e-08,8.57334e-08,8.31725e-08,9.17079e-08,1.17836e-07,1.12153e-07,1.16909e-07,1.23284e-07,7.22604e-08,1.33892e-07,1.33946e-07,1.49026e-07,1.83591e-07,1.95091e-07,1.97371e-07,8.92906e-08,1.1286e-07,5.82991e-08,1.07079e-07,7.90864e-08,1.19604e-07,1.25502e-07,1.5051e-07,1.25446e-07,1.31163e-07,1.14374e-07,1.20584e-07,1.04311e-07,1.46277e-07,9.60955e-08,1.07561e-07,1.18289e-07,1.32754e-07,1.30948e-07,1.16829e-07,9.02574e-08,6.26017e-08,6.92611e-08,6.52293e-08
