all_gene,prot.1,prot.2,prot.3,prot.4,prot.5,prot.6,prot.7
YDR119W-A,1.7441866666666667e-06,1.7627366666666667e-06,1.5480766666666667e-06,1.929466666666667e-06,1.8292433333333335e-06,2.266266666666667e-06,2.3978266666666667e-06
YDR239C,5.397523333333333e-09,5.568990000000001e-09,5.13707e-09,7.724763333333334e-09,7.67827e-09,1.0285863333333334e-08,1.2463100000000001e-08
YER152C,1.2078300000000002e-09,1.73763e-09,1.6341366666666668e-09,2.13478e-09,1.5385533333333335e-09,1.5658699999999999e-09,1.8698133333333335e-09
YGR111W,3.958483333333333e-08,5.7729299999999997e-08,3.66099e-08,5.09814e-08,5.382166666666667e-08,6.698046666666667e-08,7.917086666666666e-08
YGR122W,8.07053e-09,8.96139e-09,5.235093333333333e-09,8.150683333333334e-09,7.907016666666667e-09,9.25975e-09,1.107187e-08
YGR130C,1.6689366666666667e-07,1.73988e-07,1.2878466666666668e-07,1.69807e-07,1.5759933333333332e-07,1.7482233333333334e-07,1.93452e-07
YOL128C,0.0,0.0,2.4314866666666665e-09,2.33208e-09,0.0,2.6719133333333334e-09,2.91728e-09
YGL185C,3.627626666666667e-08,3.083406666666667e-08,2.7403e-08,3.1910200000000003e-08,2.7347333333333333e-08,2.4377666666666666e-08,2.44087e-08
YGL242C,1.0258483333333334e-08,1.25075e-08,5.59784e-09,1.0756866666666668e-08,1.0089966666666667e-08,2.0177266666666663e-08,1.2613333333333333e-08
YHR029C,2.8105733333333337e-07,2.5955199999999997e-07,4.768996666666666e-07,4.14554e-07,4.0806533333333334e-07,7.353056666666667e-07,7.600619999999999e-07
YHR182W,5.7497433333333325e-09,4.942333333333334e-09,4.287636666666666e-09,4.63699e-09,4.690863333333334e-09,5.752513333333334e-09,5.6347e-09
YGL198W,6.95289e-09,5.380636666666667e-09,1.0156996666666666e-08,1.1147866666666665e-08,1.3592766666666666e-08,1.7463833333333332e-08,4.207556666666667e-08
YIR035C,4.1078033333333335e-09,3.8924366666666666e-09,4.110533333333333e-09,6.519876666666666e-09,4.678863333333333e-09,5.496526666666666e-09,6.21555e-09
YJR098C,6.593443333333334e-09,9.03227e-09,6.304760000000001e-09,6.974176666666667e-09,7.972e-09,1.2006899999999999e-08,1.2987933333333333e-08
YLR001C,9.15732e-09,7.500736666666667e-09,9.032836666666666e-09,1.0295636666666668e-08,1.01556e-08,9.93259e-09,9.839123333333333e-09
YLR177W,3.4407266666666663e-09,3.335276666666667e-09,2.7938766666666666e-09,3.5599966666666664e-09,3.873546666666667e-09,3.79634e-09,3.764613333333333e-09
YMR155W,6.061863333333333e-09,7.56419e-09,4.33499e-09,4.320173333333333e-09,4.754056666666667e-09,5.288486666666666e-09,5.7958733333333335e-09
YMR310C,1.2262233333333333e-08,2.4727999999999998e-08,8.356066666666666e-09,1.1103266666666667e-08,1.2387399999999999e-08,2.4002633333333334e-08,2.59761e-08
YPL264C,3.15181e-09,4.192583333333334e-09,3.2303833333333335e-09,4.906833333333333e-09,5.414926666666667e-09,8.698973333333333e-09,1.1269600000000001e-08
YER031C,9.326810000000001e-07,1.2235066666666669e-06,1.0508356666666666e-06,1.0460146666666667e-06,1.1008700000000001e-06,1.6840533333333332e-06,1.8174933333333333e-06
YDR002W,1.9513466666666666e-09,1.6604533333333333e-09,2.1281133333333333e-09,2.43165e-09,2.431693333333333e-09,5.090509999999999e-09,5.903756666666667e-09
YCR051W,4.676e-08,5.1143633333333336e-08,1.53343e-08,1.8365166666666667e-08,3.78913e-08,9.438066666666666e-08,4.26e-08
YFL054C,2.5433966666666665e-08,1.94259e-08,2.6947933333333332e-08,0.0,4.2816000000000004e-08,0.0,0.0
YFR006W,1.55238e-07,3.0316933333333335e-07,1.2904233333333334e-07,1.48496e-07,1.4149399999999998e-07,1.8418066666666666e-07,2.0354466666666667e-07
YGR017W,1.4102699999999998e-07,1.90351e-07,1.1415416666666666e-07,1.21435e-07,1.14671e-07,1.5275666666666668e-07,1.6079566666666666e-07
YGR021W,4.9035e-09,0.0,5.1172e-09,1.83987e-08,1.5832333333333332e-08,8.921899999999999e-08,1.1657266666666667e-07
YGR026W,1.2805566666666668e-08,1.9097333333333335e-08,9.824103333333335e-09,1.3402166666666666e-08,1.6988866666666666e-08,2.7991599999999998e-08,2.985786666666667e-08
YGL101W,4.408046666666666e-09,8.628666666666666e-09,2.7232966666666666e-09,4.684866666666667e-09,5.366653333333333e-09,1.971673333333333e-08,1.60399e-08
YGL117W,4.994350000000001e-09,2.0702366666666668e-08,2.8840966666666667e-09,3.336133333333333e-09,3.89509e-09,8.946323333333334e-09,1.3290733333333333e-08
YGL159W,4.3898666666666666e-08,4.006956666666666e-08,3.79921e-08,5.268756666666667e-08,5.041836666666667e-08,6.146506666666667e-08,7.13727e-08
YKR018C,2.7080733333333334e-07,2.850793333333334e-07,2.20685e-07,2.8423533333333327e-07,2.621473333333333e-07,3.2108599999999997e-07,3.507623333333333e-07
YLR257W,1.1679233333333333e-07,8.382190000000002e-08,1.38559e-07,1.084355e-07,7.91128e-08,7.401480000000001e-08,6.892246666666666e-08
YLR283W,6.451090000000001e-09,8.526683333333333e-09,5.4872066666666664e-09,7.837423333333332e-09,8.39322e-09,1.1836216666666668e-08,1.36597e-08
YLR361C-A,7.331266666666667e-09,6.946733333333333e-09,1.1109066666666668e-08,1.4755433333333332e-08,1.1634066666666668e-08,1.548243333333333e-08,2.5123999999999997e-08
YMR114C,4.177526666666667e-08,2.4568666666666667e-08,2.5501e-08,2.4415733333333335e-08,1.8888533333333334e-08,1.558423333333333e-08,1.3664516666666666e-08
YMR226C,4.6761766666666675e-06,3.29667e-06,6.165096666666666e-06,7.627606666666667e-06,7.786436666666667e-06,9.415860000000001e-06,8.555790000000001e-06
YMR253C,8.183130000000001e-09,9.439346666666667e-09,6.20629e-09,8.39296e-09,8.61085e-09,9.935573333333334e-09,9.64902e-09
YMR315W,1.1361266666666666e-07,2.1086699999999998e-07,1.2881613333333334e-07,1.1754866666666667e-07,1.0711033333333334e-07,1.4908966666666668e-07,2.0125766666666667e-07
YPR058W,8.311949999999999e-07,7.621913333333333e-07,7.087643333333333e-07,8.157e-07,7.832863333333334e-07,1.0403836666666667e-06,1.19315e-06
YNR048W,4.2667066666666667e-08,3.0153466666666666e-08,3.8801566666666664e-08,4.285033333333333e-08,4.62231e-08,5.657326666666667e-08,5.292416666666667e-08
YNL040W,6.632783333333333e-08,5.1417233333333334e-08,6.3049e-08,7.708893333333334e-08,7.598373333333332e-08,9.069453333333334e-08,1.07226e-07
YNL165W,7.005333333333333e-10,1.1854866666666667e-09,5.3636e-10,0.0,6.991666666666666e-10,0.0,0.0
YNL181W,6.75411e-09,6.252063333333334e-09,5.587853333333333e-09,7.766556666666666e-09,7.142860000000001e-09,7.7747e-09,8.405943333333333e-09
YOR059C,5.084933333333333e-08,4.6195799999999995e-08,3.3192033333333337e-08,3.31669e-08,3.1072533333333335e-08,2.6936266666666664e-08,2.5005300000000004e-08
YOR093C,2.6667633333333333e-09,3.2564066666666662e-09,2.7474066666666664e-09,3.756976666666666e-09,3.802226666666666e-09,5.076903333333333e-09,5.968336666666667e-09
YOR223W,2.089466666666667e-08,2.66429e-08,1.71572e-08,2.3826e-08,2.326266666666667e-08,2.77768e-08,2.8727466666666664e-08
YOL019W,3.06281e-10,2.21158e-10,3.296233333333333e-10,5.755186666666667e-10,6.096636666666667e-10,9.63217e-10,1.1995266666666666e-09
YPR028W,1.47227e-05,2.766193333333333e-05,1.2460686666666667e-05,1.70013e-05,1.8158300000000002e-05,1.9307e-05,1.9915833333333333e-05
YPR148C,1.7632e-08,1.5168133333333336e-08,2.1368033333333333e-08,2.9903200000000004e-08,2.4804833333333335e-08,3.426523333333334e-08,3.4869299999999996e-08
YBR028C,8.082979999999999e-09,9.055009999999999e-09,8.03445e-09,1.1414726666666668e-08,1.4293e-08,2.5219433333333334e-08,2.9462233333333337e-08
YGR198W,3.48585e-08,3.25533e-08,2.671276666666667e-08,3.3413366666666665e-08,3.16616e-08,4.20137e-08,5.0863866666666666e-08
YDR476C,2.03704e-08,1.5845633333333336e-08,1.9331433333333334e-08,2.5912633333333333e-08,2.06893e-08,2.3371966666666666e-08,2.95698e-08
YDR514C,9.928906666666667e-09,3.0187333333333334e-08,9.747176666666667e-09,1.5303633333333334e-08,1.9215133333333332e-08,4.002136666666667e-08,4.5048866666666664e-08
YGR250C,8.201623333333334e-08,1.2084e-07,6.63613e-08,7.887056666666667e-08,7.028740000000001e-08,6.51079e-08,6.421246666666667e-08
YGL082W,2.7144866666666664e-07,1.8260633333333333e-07,2.0209766666666667e-07,2.2272099999999997e-07,2.0744099999999998e-07,2.40135e-07,2.809286666666667e-07
YIL077C,9.423893333333334e-09,2.0217433333333336e-08,1.0523420000000001e-08,1.1092093333333332e-08,1.1095866666666666e-08,1.054375e-08,9.609416666666667e-09
YJL133C-A,1.587536e-08,2.4339333333333333e-08,1.89678e-08,2.4284633333333337e-08,2.3622666666666667e-08,5.4242599999999996e-08,5.97435e-08
YJL213W,3.712493333333334e-08,8.611276666666665e-08,5.1901133333333334e-08,8.147623333333332e-08,1.319186666666667e-07,2.0535e-07,2.1056433333333335e-07
YKL033W-A,3.31659e-08,3.729013333333334e-08,3.36212e-08,4.4843833333333336e-08,4.8922566666666666e-08,7.193493333333334e-08,9.84511e-08
YKL196C,5.9403600000000005e-08,5.86648e-08,5.522213333333333e-08,8.90246e-08,9.178336666666666e-08,1.7096233333333336e-07,2.38986e-07
YMR160W,2.2690766666666667e-08,2.86686e-08,1.6117399999999996e-08,1.8185533333333337e-08,1.8039866666666666e-08,1.8718766666666663e-08,1.9258966666666668e-08
YMR196W,1.0437266666666666e-07,1.0356563333333332e-07,1.0409696666666666e-07,8.873609999999999e-08,7.936793333333333e-08,6.400843333333332e-08,4.844836666666667e-08
YMR262W,6.404673333333333e-09,1.1013763333333335e-08,7.3844366666666665e-09,7.593549999999999e-09,6.42029e-09,8.942346666666667e-09,9.019220000000002e-09
YPR022C,1.0599673333333333e-09,1.4586200000000003e-09,8.494189999999999e-10,1.23365e-09,1.2704533333333334e-09,2.164323333333333e-09,2.610463333333334e-09
YPR091C,2.539346666666667e-08,3.6361e-08,2.17107e-08,2.7977100000000002e-08,3.108300000000001e-08,4.369143333333333e-08,5.3344000000000004e-08
YDR368W,6.190013333333333e-07,5.77759e-07,6.6236e-07,6.413499999999999e-07,5.607643333333333e-07,6.413493333333332e-07,1.059921e-06
YPR152C,2.1590333333333336e-08,2.2203866666666663e-08,1.641686666666667e-08,2.06118e-08,2.162916666666667e-08,2.593383333333333e-08,2.5377433333333334e-08
YGR203W,3.745163333333334e-07,4.932199999999999e-07,2.457943333333334e-07,2.4397566666666664e-07,2.54765e-07,2.821536666666667e-07,2.92346e-07
YJR133W,2.39188e-07,2.4864266666666667e-07,2.4855233333333333e-07,3.9834366666666667e-07,4.1044933333333334e-07,7.340850000000001e-07,8.935360000000001e-07
YGL173C,1.2910333333333336e-07,1.4298666666666667e-07,1.2586833333333334e-07,1.683503333333333e-07,1.7242266666666667e-07,2.756476666666667e-07,3.624993333333333e-07
YOR048C,2.4908833333333334e-08,3.1371866666666666e-08,2.3035499999999998e-08,2.9138166666666667e-08,3.1848633333333334e-08,5.043413333333334e-08,6.293483333333334e-08
YER024W,2.879093333333333e-08,1.1989166666666666e-07,1.3899733333333334e-08,1.34384e-08,1.2604633333333335e-08,1.5040466666666665e-08,1.3054133333333332e-08
YGL060W,1.584713333333333e-08,1.92134e-08,1.3477466666666665e-08,1.72081e-08,1.679666666666667e-08,2.2254533333333335e-08,2.2837566666666664e-08
YBR096W,1.8179566666666667e-09,2.6623233333333333e-09,1.5236833333333331e-09,1.9787766666666668e-09,2.1939633333333334e-09,3.967809999999999e-09,4.8144500000000005e-09
YBR255C-A,5.90857e-08,8.187306666666667e-08,6.466893333333333e-08,8.049826666666667e-08,8.3798e-08,1.2230900000000001e-07,1.4083466666666666e-07
YBR287W,6.3567e-08,7.586413333333333e-08,6.487486666666666e-08,7.979936666666665e-08,9.65637e-08,1.5066399999999998e-07,1.5519666666666667e-07
YBR056W,4.131206666666667e-07,5.005176666666666e-07,3.5879966666666667e-07,4.1025666666666665e-07,3.73236e-07,3.06186e-07,3.118763333333333e-07
YLL048C,8.978826666666667e-08,1.1349300000000001e-07,7.917396666666667e-08,1.010692e-07,1.0020903333333332e-07,1.4529666666666666e-07,1.7532866666666665e-07
YDR391C,5.66465e-09,8.96193e-09,5.98395e-09,7.541683333333334e-09,7.614533333333333e-09,7.295133333333333e-09,6.8617166666666665e-09
YEL006W,2.4235500000000002e-08,4.3415200000000006e-08,2.6401133333333334e-08,4.02393e-08,4.7207899999999996e-08,5.837313333333333e-08,5.68952e-08
YEL041W,8.771236666666667e-10,1.0179863333333335e-09,6.764043333333334e-10,6.037303333333334e-10,5.658726666666667e-10,5.85856e-10,5.86406e-10
YDL072C,7.187766666666667e-09,1.68815e-08,3.6028333333333334e-09,9.172766666666667e-09,1.1122366666666667e-08,1.6753e-08,1.999086666666667e-08
YBR085C-A,7.385033333333333e-08,1.0947333333333335e-07,6.705666666666666e-08,3.2234766666666667e-08,7.637700000000001e-08,0.0,8.057133333333334e-08
YHR038W,4.8792833333333334e-08,8.151286666666667e-08,4.333616666666666e-08,5.519783333333334e-08,6.129716666666667e-08,8.332196666666667e-08,9.980523333333335e-08
YDR083W,3.3668199999999998e-09,7.658776666666667e-09,2.133733333333333e-09,2.4584766666666667e-09,3.0910866666666666e-09,6.384133333333334e-09,8.690259999999999e-09
YOR294W,4.951106666666667e-08,8.847203333333333e-08,4.3585966666666664e-08,4.7633766666666664e-08,6.067876666666666e-08,1.1234593333333334e-07,1.2122966666666667e-07
YJL191W,4.6687800000000004e-05,7.298946666666667e-05,4.6199900000000005e-05,5.465456666666667e-05,6.384839999999999e-05,0.000144643,0.00024894
YOL040C,2.2323833333333335e-05,3.4316e-05,2.208713333333333e-05,2.6122633333333336e-05,3.302496666666667e-05,6.309633333333333e-05,8.530059999999999e-05
YDL075W,1.5656066666666667e-06,2.4868433333333333e-06,1.4729933333333333e-06,1.8341466666666664e-06,2.180733333333333e-06,4.47756e-06,6.5610033333333325e-06
YBL092W,1.94027e-06,3.2163433333333337e-06,2.105613333333333e-06,2.32876e-06,2.67158e-06,5.551006666666667e-06,8.921533333333333e-06
YML073C,1.5394866666666668e-06,1.8339533333333335e-06,1.6543499999999999e-06,2.59101e-06,2.580936666666667e-06,6.013723333333333e-06,1.25185e-05
YGL076C,3.417623333333333e-05,6.0515000000000006e-05,3.445723333333333e-05,4.865443333333333e-05,5.586180000000001e-05,0.00011365566666666668,0.00014960766666666667
YHR147C,1.1251933333333335e-08,2.542693333333333e-08,1.2181899999999999e-08,1.743053333333333e-08,2.21704e-08,3.9156466666666664e-08,4.850136666666667e-08
YJL063C,5.211423333333333e-08,1.3365e-07,6.460466666666667e-08,9.331206666666666e-08,1.1750966666666666e-07,2.3426633333333336e-07,2.5264533333333334e-07
YNL252C,9.697823333333335e-08,2.1934366666666667e-07,9.12688e-08,1.3216133333333333e-07,1.6014333333333335e-07,2.64949e-07,3.097226666666667e-07
YBR122C,2.60867e-09,2.3681766666666667e-09,3.1791933333333338e-09,7.151553333333333e-09,8.26375e-09,2.3216966666666666e-08,3.5733100000000005e-08
YPL173W,9.511073333333332e-08,2.94744e-07,1.0093979999999998e-07,1.3369366666666666e-07,1.7389633333333335e-07,2.7549099999999996e-07,2.619443333333333e-07
YPR100W,1.8742433333333334e-07,4.1271133333333336e-07,1.9630133333333332e-07,2.98032e-07,4.0791033333333335e-07,8.392853333333334e-07,9.556386666666667e-07
YPL024W,5.93089e-09,7.162556666666667e-09,4.65799e-09,6.019936666666667e-09,6.21478e-09,9.264586666666667e-09,1.0707749999999999e-08
YMR061W,6.876706666666666e-08,1.0561933333333333e-07,6.625113333333333e-08,8.480386666666666e-08,8.915179999999999e-08,1.1134266666666668e-07,1.2119566666666668e-07
YDR279W,1.2021116666666667e-09,3.15502e-09,2.2275533333333335e-09,2.7653366666666666e-09,4.45795e-09,9.191826666666666e-09,1.0336076666666668e-08
YLR344W,1.614443333333333e-05,1.9903633333333334e-05,1.8758899999999998e-05,2.2267e-05,2.4978733333333335e-05,5.24861e-05,7.245246666666667e-05
YHR010W,2.718633333333333e-07,4.662400000000001e-07,2.6338133333333334e-07,3.410476666666667e-07,4.0614633333333336e-07,8.114156666666668e-07,1.3144366666666667e-06
YJR094W-A,3.6147466666666666e-07,3.7427666666666667e-07,4.2302166666666665e-07,5.89013e-07,5.995933333333334e-07,1.4835933333333334e-06,2.9983400000000004e-06
YHR141C,1.58666e-07,2.647193333333333e-07,1.4982133333333332e-07,1.7718566666666667e-07,1.894186666666667e-07,3.560013333333333e-07,7.466070000000001e-07
YLR009W,4.873716666666667e-07,1.0608546666666666e-06,3.84698e-07,4.886326666666667e-07,6.542136666666667e-07,1.31219e-06,1.6838033333333335e-06
YKR085C,2.0000200000000002e-07,3.5404900000000005e-07,2.55648e-07,3.97823e-07,4.466863333333333e-07,9.703293333333333e-07,1.0284946666666667e-06
YMR286W,5.462626666666667e-07,1.3099266666666665e-06,5.910366666666667e-07,8.035166666666667e-07,1.1026366666666669e-06,1.9073566666666665e-06,2.1379633333333333e-06
YDR322W,9.790853333333333e-09,1.7797633333333333e-08,8.986643333333332e-09,1.2220366666666667e-08,1.4732766666666666e-08,2.4997233333333333e-08,2.993346666666666e-08
YKL170W,3.667803333333333e-07,9.55943e-07,4.0467799999999994e-07,5.658320000000001e-07,7.611370000000001e-07,1.4609433333333333e-06,1.8463233333333334e-06
YGL107C,3.6961633333333335e-08,7.20562e-08,3.12202e-08,4.852326666666666e-08,5.6630666666666663e-08,8.657279999999999e-08,9.741223333333332e-08
YDL140C,5.91171e-07,6.929926666666668e-07,5.674069999999999e-07,7.157103333333333e-07,7.492003333333334e-07,1.1159099999999998e-06,1.3311799999999997e-06
YJL140W,1.0814376666666666e-08,1.703797e-08,1.2346903333333334e-08,2.0228956666666666e-08,9.733313333333333e-09,3.414933333333333e-08,3.9121363333333336e-08
YGL070C,5.2372533333333334e-08,9.528986666666666e-08,5.13774e-08,4.65645e-08,4.68259e-08,7.247569999999999e-08,7.856286666666667e-08
YFR004W,2.6628500000000006e-07,1.8452500000000002e-07,2.5055266666666666e-07,4.0132399999999995e-07,3.4499800000000003e-07,4.912590000000001e-07,6.580279999999999e-07
YLR421C,9.81848e-07,7.107756666666667e-07,8.342283333333334e-07,1.3580066666666666e-06,1.19575e-06,1.7080600000000002e-06,2.1581266666666667e-06
YIL075C,1.2721666666666667e-06,1.45871e-06,1.0448936666666666e-06,1.3580966666666668e-06,1.3219366666666666e-06,1.7641666666666668e-06,2.194676666666667e-06
YJL102W,5.172633333333334e-09,7.507093333333333e-09,5.2897399999999996e-09,7.99487e-09,8.761056666666666e-09,1.2543833333333333e-08,1.3830466666666666e-08
YGR095C,3.5971499999999996e-07,3.31573e-07,2.961796666666667e-07,3.7380133333333334e-07,3.4966566666666663e-07,4.94439e-07,5.528389999999999e-07
YOL121C,4.215183333333333e-05,6.792353333333333e-05,3.9792033333333335e-05,5.3054333333333324e-05,6.291403333333333e-05,0.00012347766666666665,0.00020796066666666665
YGL123W,3.299816666666667e-05,6.33027e-05,3.1056966666666664e-05,3.410493333333333e-05,4.1032600000000004e-05,7.861373333333334e-05,0.00010941399999999999
YOR182C,7.0919166666666665e-06,8.543866666666666e-06,9.209483333333334e-06,1.22655e-05,1.5227999999999999e-05,2.7465766666666667e-05,5.175453333333333e-05
YLR167W,1.3900666666666667e-05,1.94462e-05,1.1588233333333334e-05,1.48154e-05,1.5669400000000003e-05,2.5207400000000002e-05,3.451086666666667e-05
YLR185W,5.940946666666667e-07,9.144870000000001e-07,6.655513333333333e-07,7.527910000000001e-07,8.404243333333334e-07,1.652903333333333e-06,2.54761e-06
YLL045C,1.7400733333333334e-05,2.4211433333333333e-05,1.5270300000000002e-05,2.1018366666666665e-05,2.4071666666666665e-05,5.486496666666667e-05,0.00010159906666666667
YDR382W,8.207803333333334e-05,0.00019535366666666667,6.47298e-05,0.0001042477,0.000115128,0.00025541333333333334,0.0003434786666666667
YNL005C,4.133063333333333e-08,8.117853333333333e-08,4.58518e-08,6.474526666666667e-08,7.655096666666668e-08,1.4681766666666667e-07,1.69609e-07
YBL038W,4.4272166666666666e-08,7.233556666666667e-08,4.56208e-08,6.519596666666667e-08,8.044833333333334e-08,1.5326766666666668e-07,1.8930666666666667e-07
YOR150W,1.0036923333333333e-07,3.1612933333333333e-07,1.0936273333333333e-07,1.4363766666666666e-07,2.0701633333333332e-07,3.755656666666666e-07,3.2689166666666664e-07
YPL143W,3.959526666666667e-07,5.8198e-07,4.33042e-07,5.40938e-07,6.692120000000001e-07,1.4238466666666667e-06,2.1727966666666668e-06
