all_gene,prot.1,prot.10,prot.11,prot.12,prot.13,prot.14,prot.15,prot.16,prot.17,prot.18,prot.19,prot.2,prot.20,prot.21,prot.22,prot.23,prot.24,prot.25,prot.26,prot.27,prot.28,prot.29,prot.3,prot.30,prot.31,prot.32,prot.33,prot.34,prot.35,prot.36,prot.37,prot.38,prot.39,prot.4,prot.40,prot.41,prot.42,prot.5,prot.6,prot.7,prot.8,prot.9
YBL030C,8.01013E-05,0.000132563,0.000112027,0.000119834,0.000136178,0.000129699,0.000138432,0.000184052,0.000175389,0.000155224,0.000164399,6.78509E-05,0.000191479,0.000203608,0.000169044,0.000185286,0.000201501,0.000206744,0.000105603,0.000127089,8.82109E-05,0.000161685,7.14742E-05,0.000162802,0.000167875,0.00021049,0.000182563,0.000182737,0.000174005,0.000197445,0.00014548,0.000169716,0.000122739,0.000114579,0.000173914,0.000192249,0.000174629,0.000112921,0.000113432,7.75046E-05,8.23717E-05,8.16018E-05
YCR010C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR129C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOL136C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL192C,2.94202E-07,4.75272E-07,5.79762E-07,3.17318E-07,6.2322E-07,5.70972E-07,5.49854E-07,1.99995E-06,1.00559E-06,1.69051E-06,1.87155E-06,1.11806E-07,3.68418E-06,3.5738E-06,3.67549E-07,4.86631E-07,1.16143E-06,1.03253E-06,7.3429E-07,8.70779E-07,1.14664E-06,1.06325E-06,3.78258E-07,1.1454E-06,9.31762E-07,9.94142E-07,7.27494E-07,1.00226E-06,8.54612E-07,8.26049E-07,5.06543E-07,5.26832E-07,5.91098E-07,4.47586E-07,8.06984E-07,1.05863E-06,8.73349E-07,7.61638E-07,4.72593E-07,2.33283E-07,2.88513E-07,3.59628E-07
YDR448W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL107W,1.44466E-08,1.9676E-08,1.77623E-08,1.75683E-08,1.70769E-08,1.51993E-08,1.71163E-08,1.88919E-08,1.94266E-08,1.91856E-08,2.78647E-08,1.56095E-08,2.38605E-08,1.9949E-08,9.0893E-09,1.33653E-08,1.59682E-08,1.04224E-08,1.18884E-08,1.51682E-08,1.21622E-08,2.06168E-08,1.3926E-08,1.75779E-08,1.7632E-08,1.34533E-08,1.61965E-08,1.84166E-08,2.09183E-08,1.89642E-08,1.38868E-08,1.44536E-08,1.89412E-08,1.05169E-08,2.47516E-08,2.36228E-08,2.21623E-08,1.26623E-08,1.01187E-08,1.05831E-08,1.1435E-08,1.53699E-08
YFL030W,1.08025E-07,1.69422E-07,1.6771E-07,1.51834E-07,1.2721E-07,1.0839E-07,1.20538E-07,9.64918E-08,9.90069E-08,6.51658E-08,8.05423E-08,9.1989E-08,6.91285E-08,5.81115E-08,1.38577E-07,2.71188E-07,2.14962E-07,2.1057E-07,1.21309E-07,1.49761E-07,2.97224E-07,3.76961E-07,1.07943E-07,4.03811E-07,5.61828E-07,6.66149E-07,5.53103E-07,3.93955E-07,4.05237E-07,4.62081E-07,1.40222E-07,1.92624E-07,1.19944E-07,1.56595E-07,3.62346E-07,2.63638E-07,2.76768E-07,1.78452E-07,9.25474E-08,1.01829E-07,1.02159E-07,1.6118E-07
YDL175C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDR264C,3.1152E-08,3.14267E-08,2.64746E-08,2.89695E-08,3.33099E-08,3.13788E-08,3.16014E-08,4.44699E-08,4.34183E-08,3.9458E-08,4.49998E-08,2.89624E-08,4.37309E-08,4.34934E-08,4.04546E-08,5.33443E-08,5.2282E-08,5.55633E-08,3.57068E-08,4.15573E-08,1.89081E-08,3.55785E-08,2.95444E-08,3.78712E-08,3.58002E-08,4.23341E-08,3.93609E-08,4.36812E-08,3.9743E-08,4.1986E-08,3.87039E-08,4.9666E-08,3.83843E-08,3.34678E-08,4.58496E-08,5.35181E-08,4.4055E-08,3.39345E-08,3.29365E-08,2.49211E-08,2.75369E-08,2.11445E-08
YMR072W,6.72886E-06,6.04264E-06,5.09009E-06,5.05025E-06,4.5057E-06,4.69058E-06,5.44724E-06,4.40802E-06,4.82669E-06,4.10388E-06,4.60468E-06,6.20145E-06,4.19116E-06,4.72226E-06,8.60796E-06,1.06919E-05,1.12914E-05,9.39861E-06,4.08812E-06,5.3599E-06,3.27595E-06,6.26925E-06,6.63199E-06,7.38615E-06,5.97749E-06,7.41825E-06,5.38855E-06,8.35565E-06,7.04748E-06,7.23878E-06,4.97662E-06,7.177E-06,4.69384E-06,5.80405E-06,7.40458E-06,7.43464E-06,8.02291E-06,6.45395E-06,5.28521E-06,4.42007E-06,4.80868E-06,5.28073E-06
YOR014W,3.74461E-09,4.57965E-09,3.86621E-09,4.1347E-09,4.40408E-09,4.09088E-09,4.61535E-09,6.64337E-09,5.37464E-09,4.87472E-09,5.56411E-09,2.87885E-09,4.81679E-09,5.01799E-09,9.89891E-09,1.07169E-08,1.1377E-08,9.52647E-09,4.2589E-09,5.35904E-09,2.76676E-09,4.61997E-09,3.06203E-09,5.76091E-09,5.75433E-09,7.78392E-09,6.81118E-09,6.77423E-09,5.02009E-09,6.28403E-09,5.05009E-09,6.24512E-09,4.51627E-09,5.55541E-09,4.68143E-09,6.20036E-09,4.82479E-09,5.70429E-09,5.80994E-09,3.45481E-09,3.86416E-09,2.28005E-09
YAL016W,1.00981E-06,1.0055E-06,9.4339E-07,9.31064E-07,9.34376E-07,9.41227E-07,9.75052E-07,1.0677E-06,1.02251E-06,9.65845E-07,1.01128E-06,9.73922E-07,1.07089E-06,1.25537E-06,2.11304E-06,2.42928E-06,2.28112E-06,1.94109E-06,1.03604E-06,1.22424E-06,5.68958E-07,1.09481E-06,9.70126E-07,1.2322E-06,1.39321E-06,1.70503E-06,1.39701E-06,1.51779E-06,1.20301E-06,1.41129E-06,1.22759E-06,1.78823E-06,1.12855E-06,1.53505E-06,1.03242E-06,1.42877E-06,1.09044E-06,1.6067E-06,1.46299E-06,8.21242E-07,9.18703E-07,5.99986E-07
YGL190C,5.04589E-08,7.60167E-08,5.87873E-08,6.84003E-08,6.15894E-08,6.05152E-08,5.83633E-08,7.43586E-08,7.54852E-08,6.74609E-08,7.95484E-08,3.93289E-08,7.19685E-08,8.13176E-08,2.96557E-08,3.52177E-08,3.71748E-08,3.45902E-08,3.21823E-08,4.45915E-08,4.94662E-08,8.66639E-08,3.79628E-08,6.95728E-08,3.97421E-08,4.21572E-08,5.20381E-08,6.93534E-08,7.71672E-08,5.88335E-08,3.27857E-08,3.22898E-08,3.80033E-08,3.04383E-08,1.00547E-07,6.89571E-08,9.75058E-08,2.82983E-08,2.94327E-08,3.62475E-08,3.56975E-08,9.54788E-08
YNL331C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YFL056C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR302W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL106W,1.23418E-07,1.0025E-07,7.98249E-08,8.18922E-08,7.94508E-08,8.49004E-08,8.90414E-08,1.0476E-07,1.16148E-07,1.27773E-07,1.28296E-07,1.2054E-07,1.40452E-07,1.30768E-07,1.8758E-07,2.13561E-07,2.15535E-07,2.2502E-07,1.1606E-07,1.62546E-07,5.49429E-08,1.05387E-07,1.3123E-07,1.13552E-07,1.1663E-07,1.51068E-07,1.26307E-07,1.40309E-07,1.19943E-07,1.09026E-07,1.44131E-07,1.77033E-07,1.59097E-07,1.36963E-07,1.4126E-07,1.30032E-07,1.2526E-07,1.21972E-07,1.12401E-07,7.20288E-08,8.32428E-08,8.69808E-08
YJR108W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCR088W,6.66107E-07,1.01516E-06,9.20665E-07,9.23016E-07,9.7691E-07,9.47569E-07,9.88127E-07,1.36786E-06,1.2613E-06,1.15106E-06,1.22845E-06,6.18911E-07,1.23454E-06,1.50855E-06,7.74099E-07,1.24384E-06,9.22102E-07,8.47882E-07,6.19089E-07,8.88763E-07,7.31753E-07,1.21823E-06,5.41823E-07,1.14037E-06,1.24304E-06,1.20521E-06,1.06448E-06,1.36765E-06,1.13699E-06,9.84246E-07,6.61163E-07,9.50339E-07,8.40174E-07,8.36289E-07,1.31458E-06,1.32656E-06,1.01574E-06,1.04573E-06,6.26823E-07,5.31143E-07,6.32865E-07,7.1818E-07
YPL267W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGL055W,2.55338E-08,3.50095E-08,2.99597E-08,2.84781E-08,2.85514E-08,2.26503E-08,2.73566E-08,4.23509E-08,3.42436E-08,4.94902E-08,4.34523E-08,1.49508E-08,7.10972E-08,7.98733E-08,5.11039E-08,5.37493E-08,7.28317E-08,4.00269E-08,2.16736E-08,2.14977E-08,2.39084E-08,4.70564E-08,2.42879E-08,4.2907E-08,2.1657E-08,2.76565E-08,2.44269E-08,5.33624E-08,5.06906E-08,4.79748E-08,2.21841E-08,3.06808E-08,1.81324E-08,2.68771E-08,4.61397E-08,5.51779E-08,7.31416E-08,2.35474E-08,1.89538E-08,2.47946E-08,1.86433E-08,3.6178E-08
YLR027C,2.49432E-06,4.0735E-06,3.21894E-06,3.56698E-06,4.26067E-06,4.17074E-06,3.78625E-06,5.60153E-06,6.16635E-06,5.86764E-06,6.69275E-06,2.20132E-06,6.93963E-06,7.2259E-06,3.94169E-06,3.59242E-06,4.93478E-06,4.40414E-06,3.56514E-06,3.90161E-06,2.49294E-06,4.20484E-06,2.01506E-06,3.93045E-06,4.8666E-06,5.33759E-06,4.80357E-06,4.19875E-06,4.10339E-06,4.82877E-06,4.04652E-06,4.14729E-06,4.28233E-06,3.06359E-06,6.95174E-06,5.72315E-06,6.53866E-06,2.81457E-06,3.09146E-06,2.31007E-06,2.29332E-06,2.92445E-06
YNR016C,1.90119E-06,2.45778E-06,2.2028E-06,2.12109E-06,1.86662E-06,1.98505E-06,1.90092E-06,2.33637E-06,2.32425E-06,2.28714E-06,2.72082E-06,1.72565E-06,2.88144E-06,2.86669E-06,2.55427E-06,2.73424E-06,2.87647E-06,3.35437E-06,2.4517E-06,3.0156E-06,1.71412E-06,2.71659E-06,1.61474E-06,2.80188E-06,2.74929E-06,3.06363E-06,2.68738E-06,3.24649E-06,2.86892E-06,2.95855E-06,2.38646E-06,2.79395E-06,2.79905E-06,2.32595E-06,3.13012E-06,3.12484E-06,3.48922E-06,2.46491E-06,2.0669E-06,1.70693E-06,1.78184E-06,2.24193E-06
YJR025C,1.15302E-06,1.09418E-06,8.75795E-07,8.65624E-07,7.9698E-07,7.84969E-07,9.93505E-07,1.21024E-06,1.05802E-06,7.31071E-07,1.15736E-06,7.60735E-07,1.07493E-06,1.02369E-06,1.53926E-06,1.41862E-06,2.0787E-06,1.87599E-06,1.21509E-06,2.02711E-06,1.00453E-06,1.47598E-06,1.08713E-06,1.49693E-06,1.30614E-06,1.91963E-06,1.78878E-06,2.2325E-06,1.42805E-06,1.25791E-06,1.26571E-06,1.23458E-06,1.12266E-06,1.30079E-06,1.8838E-06,1.9989E-06,1.11011E-06,9.23613E-07,9.14742E-07,7.97012E-07,1.14046E-06,1.20655E-06
YOL165C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL243C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL112W,1.2954E-07,1.61088E-07,1.31388E-07,1.3995E-07,1.64252E-07,1.30672E-07,1.43086E-07,2.018E-07,2.09047E-07,2.20643E-07,2.33725E-07,1.25026E-07,3.04698E-07,2.49183E-07,1.50551E-07,1.97891E-07,1.90935E-07,1.75459E-07,1.14548E-07,1.414E-07,1.19936E-07,1.73914E-07,1.06606E-07,1.75404E-07,1.55106E-07,1.64078E-07,1.53883E-07,2.01164E-07,1.83169E-07,1.88315E-07,1.30856E-07,1.65522E-07,1.23552E-07,1.64651E-07,2.33763E-07,2.58736E-07,1.90396E-07,1.64626E-07,1.27263E-07,9.16664E-08,1.16871E-07,7.48094E-08
YLR131C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YER065C,4.06868E-07,3.36812E-07,2.71148E-07,2.18494E-07,1.50483E-07,1.28076E-07,1.71205E-07,8.74484E-08,7.16266E-08,6.7624E-08,5.18226E-08,4.09813E-07,7.17193E-08,1.03328E-07,4.21593E-07,6.41941E-07,4.83968E-07,3.40388E-07,3.26491E-07,4.38406E-07,1.5367E-07,2.67133E-07,4.09959E-07,2.85444E-07,2.21171E-07,2.17029E-07,2.29891E-07,3.62457E-07,3.38888E-07,2.51145E-07,3.27017E-07,3.80911E-07,4.25023E-07,7.4789E-07,4.80987E-07,4.05451E-07,4.28422E-07,8.7214E-07,7.43571E-07,3.85195E-07,3.66985E-07,4.89196E-07
YJR083C,5.43623E-09,7.40299E-09,6.23647E-09,4.94518E-09,4.59045E-09,4.07981E-09,6.75619E-09,6.73237E-09,5.09999E-09,6.56644E-09,4.53323E-09,4.31175E-09,6.41566E-09,7.01664E-09,5.52452E-09,9.03406E-09,1.16066E-08,1.04266E-08,3.97907E-09,5.71948E-09,4.35789E-09,6.83432E-09,5.10498E-09,9.24076E-09,7.56113E-09,1.17708E-08,5.97344E-09,8.44698E-09,7.51076E-09,7.13358E-09,4.75797E-09,5.69689E-09,7.53276E-09,4.86445E-09,6.75707E-09,7.72972E-09,7.65997E-09,5.11777E-09,4.42821E-09,3.54673E-09,3.28486E-09,8.14076E-09
YMR164C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLR203C,1.72777E-07,2.84039E-07,2.27711E-07,2.34217E-07,2.80454E-07,2.73188E-07,2.84038E-07,4.43618E-07,4.67569E-07,3.81325E-07,4.59342E-07,1.71045E-07,4.1563E-07,4.66677E-07,3.03924E-07,5.05349E-07,4.41164E-07,3.41342E-07,2.25115E-07,2.9345E-07,2.18788E-07,3.28678E-07,1.54911E-07,3.39479E-07,4.26036E-07,5.72681E-07,5.23456E-07,3.73811E-07,3.48678E-07,3.8096E-07,2.53045E-07,3.18072E-07,2.56353E-07,3.0741E-07,4.98214E-07,4.63495E-07,4.18764E-07,3.04566E-07,2.9487E-07,1.80241E-07,1.6889E-07,2.266E-07
YMR097C,7.54142E-09,5.75264E-09,4.95203E-09,5.14139E-09,5.84051E-09,6.80316E-09,6.44811E-09,1.33332E-08,1.5104E-08,8.67609E-09,1.69884E-08,4.49852E-09,8.382E-09,1.41729E-08,1.64009E-08,1.33013E-09,3.17153E-09,6.40191E-09,7.72779E-09,1.13352E-08,2.63037E-09,6.91111E-09,3.06163E-09,7.41342E-09,6.92228E-09,6.91439E-09,1.00487E-08,9.2874E-09,7.50266E-09,7.77757E-09,1.10791E-08,6.12495E-09,8.95926E-09,1.35604E-08,1.12717E-08,1.25577E-08,1.25461E-08,3.34282E-09,7.97327E-09,4.20331E-09,4.44786E-09,5.52458E-09
YGL125W,6.4228E-08,1.13901E-07,1.03955E-07,9.24544E-08,9.92491E-08,1.08428E-07,1.17616E-07,1.66548E-07,1.78031E-07,1.44666E-07,2.0694E-07,4.86636E-08,1.67779E-07,2.02261E-07,9.01063E-08,1.11757E-07,1.09469E-07,1.04265E-07,7.04904E-08,9.39378E-08,6.48321E-08,9.92353E-08,7.63261E-08,1.04043E-07,9.05114E-08,1.08059E-07,8.91993E-08,1.2135E-07,1.01707E-07,1.03359E-07,7.37403E-08,9.59484E-08,7.73766E-08,7.11882E-08,1.25755E-07,1.12823E-07,1.18043E-07,7.86181E-08,7.19598E-08,6.53512E-08,6.95861E-08,8.14803E-08
YKL074C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOR326W,1.15223E-07,1.41769E-07,1.22249E-07,1.2194E-07,1.43033E-07,1.38379E-07,1.44671E-07,1.9316E-07,1.99683E-07,2.01048E-07,2.2992E-07,1.07248E-07,2.22828E-07,2.30714E-07,2.63768E-07,2.77822E-07,2.90376E-07,2.60962E-07,1.33673E-07,1.67357E-07,9.1024E-08,1.60135E-07,1.02786E-07,1.79152E-07,2.12252E-07,2.37386E-07,2.0803E-07,2.12435E-07,1.76586E-07,2.01618E-07,1.58194E-07,2.13222E-07,1.408E-07,1.59979E-07,1.52608E-07,2.00281E-07,1.69801E-07,1.70453E-07,1.50778E-07,1.01211E-07,1.08898E-07,8.03473E-08
YAL029C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHR023W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YMR109W,1.02268E-07,1.17711E-07,1.01727E-07,9.75713E-08,1.05467E-07,1.04016E-07,1.05982E-07,1.30823E-07,1.43543E-07,1.5062E-07,1.55713E-07,8.76406E-08,1.71662E-07,1.66456E-07,1.02665E-07,1.60035E-07,1.29245E-07,1.24465E-07,8.19749E-08,1.00003E-07,7.53358E-08,1.18036E-07,8.76024E-08,1.24251E-07,1.08561E-07,1.25627E-07,1.05085E-07,1.44402E-07,1.25593E-07,1.40663E-07,8.51462E-08,1.12999E-07,8.45453E-08,8.83567E-08,1.33969E-07,1.50431E-07,1.42678E-07,1.02618E-07,8.8961E-08,7.61895E-08,8.13384E-08,8.58323E-08
YEL053C,4.29608E-09,4.97962E-09,4.49443E-09,4.47369E-09,5.36788E-09,4.9034E-09,5.83983E-09,7.99216E-09,7.74283E-09,8.10736E-09,8.71414E-09,3.75072E-09,8.509E-09,9.54393E-09,9.88419E-09,1.04139E-08,1.26417E-08,1.11551E-08,5.64522E-09,6.33708E-09,3.2882E-09,5.67017E-09,4.56297E-09,6.66474E-09,7.06213E-09,1.00113E-08,7.38883E-09,7.5067E-09,5.90871E-09,7.27266E-09,6.12175E-09,7.70141E-09,5.56655E-09,6.39589E-09,5.45378E-09,6.7531E-09,6.87657E-09,6.55052E-09,6.3528E-09,3.69984E-09,3.96699E-09,4.3102E-09
YHR074W,1.54914E-07,1.78817E-07,1.7693E-07,1.71488E-07,1.60284E-07,1.75811E-07,1.64925E-07,2.08181E-07,2.42846E-07,1.92973E-07,2.47437E-07,1.31661E-07,2.23965E-07,2.53268E-07,2.00489E-07,1.92957E-07,1.8195E-07,2.21038E-07,1.40901E-07,1.57505E-07,1.14801E-07,2.10341E-07,1.53203E-07,2.05401E-07,1.91194E-07,2.33214E-07,1.92833E-07,2.30534E-07,2.06847E-07,2.27733E-07,1.45247E-07,1.79171E-07,1.59748E-07,1.44493E-07,2.7384E-07,2.24927E-07,2.62187E-07,1.34629E-07,9.73792E-08,1.19205E-07,1.18031E-07,1.5911E-07
YJL071W,1.44972E-08,1.24135E-08,1.16441E-08,9.94002E-09,1.15648E-08,1.24918E-08,1.39094E-08,1.48314E-08,1.88001E-08,1.7139E-08,2.41676E-08,1.41308E-08,2.03681E-08,2.66651E-08,3.51172E-08,4.57823E-08,3.08545E-08,2.92831E-08,1.57617E-08,1.84542E-08,8.41941E-09,1.3643E-08,1.36328E-08,1.66428E-08,2.42505E-08,2.69468E-08,2.48382E-08,1.86473E-08,1.57443E-08,1.74429E-08,1.84823E-08,2.81789E-08,1.76667E-08,2.1494E-08,2.20451E-08,1.98378E-08,2.28135E-08,2.52607E-08,1.78988E-08,8.25154E-09,9.69719E-09,8.00928E-09
YHR086W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL132W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YER159C,1.77059E-07,2.00783E-07,1.80587E-07,1.76504E-07,1.77886E-07,1.7984E-07,2.07634E-07,2.17255E-07,2.54921E-07,1.99559E-07,2.35238E-07,1.71681E-07,1.91822E-07,2.3822E-07,6.22543E-07,5.54931E-07,6.23276E-07,5.5674E-07,2.54385E-07,3.26369E-07,9.79652E-08,1.96203E-07,1.78159E-07,2.44157E-07,2.81348E-07,3.5871E-07,3.15267E-07,3.10651E-07,2.4256E-07,2.52934E-07,2.88118E-07,4.08324E-07,2.90869E-07,3.17111E-07,2.27507E-07,3.13568E-07,2.07927E-07,3.90319E-07,3.09052E-07,1.65854E-07,1.80531E-07,9.26053E-08
YPL178W,2.48653E-07,2.38653E-07,1.97875E-07,2.04789E-07,2.04133E-07,2.36512E-07,2.25496E-07,3.44438E-07,4.04088E-07,3.60296E-07,5.7572E-07,2.28858E-07,4.75582E-07,4.73799E-07,5.05317E-07,4.9915E-07,4.21124E-07,3.87665E-07,2.27746E-07,2.72533E-07,1.38652E-07,2.75861E-07,2.23827E-07,2.85535E-07,3.00351E-07,3.17837E-07,3.27877E-07,3.75143E-07,2.88739E-07,3.25819E-07,2.57597E-07,3.00987E-07,2.36008E-07,3.37685E-07,3.50163E-07,3.52994E-07,3.1475E-07,2.86983E-07,2.59666E-07,1.81405E-07,1.71128E-07,2.16126E-07
YOR108W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHR156C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YNL045W,1.05965E-07,9.1659E-08,7.83567E-08,7.82232E-08,8.15479E-08,7.18466E-08,8.73705E-08,8.44211E-08,8.82548E-08,7.82232E-08,8.59968E-08,1.07788E-07,8.85956E-08,9.03858E-08,1.36567E-07,2.18497E-07,1.84158E-07,1.72389E-07,1.0615E-07,1.19219E-07,5.71013E-08,1.03281E-07,1.03585E-07,1.10184E-07,1.27554E-07,1.53671E-07,1.31171E-07,1.31733E-07,1.21146E-07,1.21889E-07,1.08357E-07,1.60839E-07,1.19413E-07,1.12116E-07,1.35478E-07,1.67004E-07,1.3081E-07,1.25098E-07,1.08319E-07,7.31418E-08,8.21861E-08,6.40721E-08
YFR001W,2.86815E-08,3.08006E-08,2.66507E-08,2.5314E-08,2.8762E-08,2.96829E-08,3.41102E-08,4.60365E-08,5.3654E-08,4.44311E-08,5.77127E-08,2.56398E-08,5.162E-08,6.27885E-08,9.47177E-08,1.08775E-07,1.12486E-07,7.52673E-08,4.16742E-08,5.00462E-08,1.71855E-08,3.34409E-08,2.69028E-08,3.99472E-08,4.99361E-08,6.13545E-08,5.77902E-08,4.0776E-08,3.67307E-08,4.19343E-08,4.88062E-08,6.62173E-08,4.64178E-08,4.69315E-08,4.1753E-08,4.68233E-08,4.49293E-08,5.5249E-08,4.28456E-08,2.0839E-08,2.33395E-08,2.28179E-08
YHR121W,1.84336E-07,2.84105E-07,2.29391E-07,2.32738E-07,2.50898E-07,2.5509E-07,2.75522E-07,3.87998E-07,4.27012E-07,3.627E-07,4.74214E-07,1.71407E-07,4.31763E-07,5.18478E-07,1.28927E-07,2.24773E-07,2.0898E-07,2.41294E-07,2.18116E-07,2.6442E-07,1.98607E-07,3.23213E-07,1.61676E-07,3.01081E-07,3.29315E-07,3.52341E-07,3.43606E-07,3.02714E-07,3.1911E-07,3.32407E-07,1.91237E-07,2.41771E-07,2.52945E-07,1.41527E-07,4.56458E-07,3.46952E-07,3.91667E-07,1.88743E-07,1.70366E-07,1.48234E-07,1.4607E-07,2.69335E-07
YGR057C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YKL021C,3.74309E-08,4.37043E-08,3.61792E-08,3.62033E-08,4.0542E-08,4.33307E-08,3.94205E-08,6.28218E-08,6.29895E-08,6.62008E-08,7.38033E-08,3.08352E-08,8.33801E-08,8.15775E-08,6.08039E-08,6.22694E-08,6.90754E-08,5.51432E-08,4.33169E-08,4.61839E-08,2.54592E-08,4.45055E-08,2.69754E-08,4.55611E-08,4.55124E-08,4.66702E-08,4.68361E-08,4.45709E-08,4.21591E-08,4.92499E-08,3.96161E-08,4.02931E-08,4.94281E-08,2.83741E-08,5.69681E-08,5.48804E-08,5.69978E-08,2.68893E-08,2.87432E-08,2.60145E-08,2.51626E-08,3.64299E-08
YGR288W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YGR287C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YDL056W,5.87502E-09,6.12319E-09,4.92697E-09,5.51217E-09,5.06098E-09,5.36609E-09,6.35297E-09,7.2081E-09,6.59952E-09,5.49707E-09,6.70535E-09,5.65375E-09,5.04495E-09,6.22071E-09,1.56615E-08,1.64259E-08,1.58844E-08,1.16986E-08,6.18151E-09,9.06001E-09,3.25035E-09,6.77304E-09,6.89671E-09,7.03046E-09,7.82389E-09,1.04401E-08,9.32931E-09,9.3174E-09,7.93533E-09,7.11449E-09,7.02015E-09,9.5796E-09,6.6019E-09,7.79481E-09,8.15525E-09,8.54765E-09,7.88391E-09,8.19788E-09,6.90387E-09,4.63159E-09,5.17311E-09,5.35174E-09
YPR051W,3.26767E-08,4.74669E-08,3.76389E-08,3.88414E-08,5.09458E-08,4.79691E-08,4.85492E-08,8.27292E-08,8.69883E-08,9.59543E-08,1.04622E-07,2.83804E-08,1.0439E-07,1.00232E-07,2.75567E-08,3.84459E-08,4.20268E-08,5.63151E-08,3.79006E-08,4.1024E-08,2.48513E-08,4.14439E-08,3.35599E-08,4.32975E-08,5.40336E-08,6.0442E-08,5.29175E-08,4.76469E-08,4.37762E-08,4.83446E-08,3.75039E-08,4.55065E-08,4.47074E-08,3.9301E-08,5.23145E-08,4.51879E-08,4.64097E-08,4.53727E-08,3.68125E-08,2.84415E-08,2.97778E-08,3.70116E-08
YNL137C,5.10249E-08,7.73524E-08,6.36099E-08,6.82632E-08,8.86343E-08,8.67659E-08,1.05675E-07,1.35568E-07,1.47787E-07,1.36855E-07,1.59833E-07,4.5727E-08,1.49818E-07,1.27873E-07,2.82399E-07,2.6071E-07,2.814E-07,1.90359E-07,9.54054E-08,1.1904E-07,4.15205E-08,8.83355E-08,4.66356E-08,1.01881E-07,1.69677E-07,2.08454E-07,1.75449E-07,1.10293E-07,9.37658E-08,1.07605E-07,1.17483E-07,1.55362E-07,1.02498E-07,1.26049E-07,1.149E-07,1.19296E-07,1.19758E-07,1.53285E-07,1.32522E-07,4.98964E-08,4.9525E-08,4.1569E-08
YHR199C-A,0,0,0,2.55968E-08,0,2.57955E-08,0,3.45279E-08,3.1772E-08,0,4.2794E-08,2.86172E-08,0,0,0,3.85426E-08,2.27309E-08,3.95917E-08,0,0,0,3.74229E-08,3.90878E-08,0,3.71056E-08,3.96785E-08,0,0,4.66363E-08,0,0,4.05454E-08,1.48349E-08,0,1.95012E-08,0,0,3.52781E-08,0,0,0,0
YJL116C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YIL043C,2.94005E-07,3.55838E-07,3.44771E-07,3.28497E-07,3.60278E-07,3.50564E-07,3.81961E-07,4.93904E-07,4.67756E-07,5.26797E-07,4.69555E-07,2.56771E-07,2.63971E-07,5.73859E-07,9.29463E-07,9.11552E-07,1.00428E-06,8.79988E-07,4.47913E-07,4.57823E-07,2.36672E-07,4.55802E-07,2.8234E-07,4.28598E-07,5.91841E-07,7.97972E-07,6.47024E-07,5.11081E-07,4.7168E-07,4.5682E-07,5.0134E-07,6.57327E-07,4.7396E-07,5.34058E-07,3.98046E-07,4.67981E-07,3.86955E-07,4.83518E-07,4.32551E-07,2.42891E-07,2.43978E-07,3.36429E-07
